index,u,v
460,0.371359,0.210971
461,0.376563,0.204687
463,0.389372,0.189674
464,0.395779,0.187733
465,0.403250,0.187753
466,0.410155,0.190750
467,0.415340,0.196117
468,0.417872,0.202828
469,0.418750,0.208764
470,0.419583,0.219891
471,0.419582,0.225825
472,0.419185,0.233280
473,0.418507,0.240874
474,0.417255,0.248093
475,0.415102,0.256035
476,0.412564,0.262134
477,0.410402,0.265954
478,0.404834,0.277164
479,0.401887,0.282150
480,0.398206,0.288409
481,0.394019,0.294345
482,0.389854,0.299921
483,0.385458,0.306028
484,0.382125,0.311880
485,0.378946,0.318674
486,0.375890,0.325894
487,0.374016,0.331358
488,0.371839,0.338057
489,0.369888,0.344828
490,0.368326,0.351505
491,0.367444,0.358789
492,0.366390,0.365480
493,0.365366,0.371660
494,0.363276,0.381953
495,0.362682,0.386265
496,0.362319,0.392511
497,0.362405,0.399334
498,0.362632,0.406350
499,0.363334,0.412703
500,0.364038,0.419078
501,0.365075,0.425713
502,0.366527,0.431987
503,0.368122,0.438582
504,0.369907,0.444973
505,0.372041,0.451170
506,0.374608,0.457521
507,0.376062,0.461757
508,0.379564,0.470989
509,0.381384,0.476505
510,0.390319,0.483764
511,0.386233,0.489504
512,0.387046,0.496576
513,0.384925,0.503329
514,0.385583,0.510656
515,0.384364,0.520752
516,0.378183,0.526882
517,0.377536,0.531222
518,0.375212,0.536896
519,0.372721,0.542957
520,0.369903,0.549158
521,0.366838,0.556454
522,0.364400,0.562463
523,0.362950,0.569320
524,0.361308,0.575608
525,0.359599,0.582736
526,0.357213,0.589979
527,0.355179,0.595843
528,0.353581,0.602525
529,0.352390,0.609598
530,0.351620,0.616804
531,0.349170,0.621875
532,0.348366,0.629662
533,0.347003,0.636300
534,0.346198,0.643223
535,0.345365,0.649992
536,0.344780,0.656850
537,0.343797,0.663706
538,0.343353,0.671054
547,0.400750,0.764081
548,0.400361,0.762562
549,0.401265,0.760933
550,0.396875,0.763216
562,0.415625,0.685937
563,0.416155,0.679280
564,0.415985,0.675008
587,0.414844,0.514844
588,0.414978,0.510365
589,0.415504,0.506467
596,0.458850,0.503971
597,0.459872,0.506902
598,0.460185,0.510079
622,0.439063,0.675904
636,0.422666,0.762840
637,0.420414,0.762965
638,0.418204,0.762383
693,0.506250,0.562500
694,0.507002,0.551267
695,0.506327,0.545047
696,0.505380,0.538112
697,0.503967,0.532674
698,0.501121,0.525032
699,0.616193,0.458532
700,0.613539,0.452882
701,0.611261,0.445989
702,0.608333,0.439565
703,0.605007,0.433795
704,0.602369,0.428866
705,0.598949,0.423210
707,0.503125,0.463258
708,0.503051,0.460681
729,0.479492,0.315210
730,0.476812,0.310198
731,0.473512,0.304470
732,0.469405,0.297991
733,0.465265,0.291822
734,0.460509,0.285341
735,0.455817,0.278609
736,0.451179,0.272535
737,0.445709,0.264788
738,0.442571,0.259520
739,0.439141,0.251622
740,0.436593,0.244475
741,0.434025,0.236853
742,0.432280,0.229170
743,0.431317,0.222772
744,0.430673,0.210868
745,0.430828,0.206515
746,0.431617,0.200377
747,0.434794,0.194972
748,0.438559,0.190535
749,0.441954,0.188309
757,0.489251,0.231500
758,0.492612,0.237454
759,0.495067,0.242791
760,0.498799,0.248090
761,0.503125,0.262500
762,0.504635,0.268821
763,0.505659,0.272963
764,0.507674,0.279862
765,0.509634,0.286771
766,0.511780,0.293580
767,0.513987,0.300765
768,0.515849,0.307568
769,0.517906,0.313318
770,0.520775,0.321847
771,0.523332,0.328401
772,0.525792,0.334926
773,0.528952,0.342220
774,0.531887,0.349005
775,0.534973,0.356187
776,0.537771,0.362805
777,0.541139,0.369990
778,0.543586,0.375677
779,0.548090,0.383993
780,0.550965,0.390403
781,0.554528,0.397236
782,0.558390,0.404176
783,0.561691,0.410624
784,0.565445,0.417724
785,0.569144,0.424229
786,0.572680,0.430961
787,0.574901,0.435944
788,0.602476,0.435299
789,0.608571,0.440625
790,0.608434,0.450252
791,0.611404,0.456460
792,0.613838,0.463743
793,0.615625,0.468798
794,0.620382,0.488564
795,0.620807,0.493781
796,0.621609,0.500467
797,0.619579,0.508220
798,0.622949,0.517120
799,0.623032,0.523720
800,0.635959,0.538639
801,0.634331,0.550401
802,0.632167,0.556418
803,0.629969,0.563236
804,0.627740,0.569508
805,0.624197,0.577852
806,0.622673,0.583543
808,0.636449,0.604703
813,0.622652,0.643769
814,0.618129,0.651876
815,0.613222,0.659928
830,0.482812,0.721875
831,0.480767,0.724552
832,0.477202,0.727762
833,0.470817,0.732470
834,0.464380,0.736596
835,0.457683,0.741374
836,0.450751,0.745150
837,0.443920,0.748976
838,0.436975,0.751975
839,0.429987,0.754265
840,0.423751,0.757285
841,0.419115,0.761306
842,0.417246,0.763327
892,0.635938,0.587500
893,0.637952,0.580606
894,0.639810,0.574483
900,0.652789,0.526064
901,0.652842,0.521157
902,0.664983,0.511386
903,0.666123,0.506571
904,0.667188,0.500847
905,0.666297,0.498167
906,0.665085,0.495889
960,0.386767,0.803932
990,0.584364,0.732051
991,0.587883,0.727074
992,0.592214,0.721075
993,0.596052,0.715877
994,0.599017,0.712497
1021,0.560937,0.477321
1022,0.558621,0.469633
1023,0.556250,0.462493
1024,0.554688,0.456250
1025,0.586746,0.422679
1026,0.585851,0.420620
1027,0.584389,0.414037
1028,0.582683,0.406081
1029,0.580780,0.397942
1030,0.578562,0.390165
1031,0.576080,0.382013
1049,0.500576,0.254631
1050,0.489447,0.242665
1051,0.480953,0.233088
1052,0.476784,0.227721
1053,0.471735,0.220850
1054,0.468449,0.214487
1055,0.464710,0.207035
1056,0.461279,0.199754
1057,0.458178,0.193127
1058,0.456476,0.188915
1059,0.452921,0.181495
1060,0.451861,0.177933
1061,0.452411,0.176127
1062,0.455091,0.177357
1063,0.458345,0.180163
1064,0.461956,0.185077
1065,0.466599,0.190730
1066,0.471376,0.196172
1067,0.477515,0.204264
1068,0.482450,0.211510
1069,0.486899,0.218213
1070,0.491278,0.224978
1071,0.495778,0.231588
1072,0.500549,0.239268
1073,0.504711,0.244599
1074,0.508817,0.249598
1075,0.513993,0.256120
1076,0.517582,0.260647
1077,0.521782,0.265660
1078,0.526191,0.271226
1079,0.530558,0.276712
1080,0.534733,0.282178
1081,0.538957,0.288214
1082,0.542905,0.294041
1083,0.547922,0.301239
1084,0.552614,0.308466
1085,0.556566,0.314733
1086,0.561490,0.322016
1087,0.565953,0.328904
1088,0.570689,0.336624
1089,0.575135,0.344428
1090,0.579496,0.351785
1091,0.583899,0.359162
1092,0.588811,0.367057
1093,0.593416,0.375794
1094,0.597060,0.382780
1095,0.601257,0.390972
1096,0.605509,0.399037
1097,0.609350,0.407203
1098,0.613197,0.415202
1099,0.616803,0.423292
1100,0.620679,0.431338
1101,0.624098,0.439284
1102,0.627300,0.446969
1103,0.630866,0.455312
1104,0.633310,0.461161
1105,0.637363,0.471139
1106,0.639920,0.478394
1107,0.642636,0.486418
1108,0.643995,0.494553
1109,0.645401,0.502879
1110,0.646834,0.511716
1111,0.647850,0.520792
1112,0.648490,0.529233
1113,0.648799,0.536463
1114,0.649761,0.547080
1115,0.650023,0.555809
1116,0.649135,0.563804
1117,0.647747,0.572266
1118,0.646472,0.580144
1119,0.644889,0.588756
1120,0.643490,0.597267
1121,0.641415,0.605452
1122,0.639590,0.613629
1123,0.637148,0.622323
1124,0.634560,0.630424
1125,0.631455,0.638761
1126,0.628717,0.647822
1127,0.624591,0.656090
1128,0.620357,0.664667
1129,0.616766,0.672204
1130,0.614126,0.680310
1131,0.610261,0.688852
1132,0.605662,0.696698
1133,0.600374,0.704444
1134,0.595607,0.711576
1135,0.590961,0.718468
1136,0.587383,0.725012
1137,0.582825,0.735450
1138,0.579688,0.740625
1161,0.396946,0.807813
1162,0.391115,0.804695
1163,0.430188,0.807278
1165,0.436348,0.805185
1166,0.369483,0.819189
1167,0.376366,0.815303
1169,0.385159,0.802627
1170,0.378125,0.801562
1186,0.549484,0.774484
1187,0.551162,0.773454
1188,0.554219,0.770535
1189,0.556400,0.768464
1195,0.508990,0.747393
1196,0.511200,0.741037
1197,0.514432,0.733216
1198,0.516911,0.726283
1199,0.519807,0.718287
1200,0.522565,0.710579
1201,0.525374,0.701912
1202,0.527893,0.694663
1203,0.531261,0.685213
1204,0.534148,0.675971
1205,0.537500,0.667188
1206,0.540069,0.658822
1207,0.543066,0.649558
1208,0.544552,0.645321
1219,0.576648,0.523761
1220,0.575540,0.519689
1221,0.574358,0.511827
1222,0.571621,0.503057
1223,0.567748,0.494738
1224,0.561837,0.486403
1225,0.555361,0.478655
1226,0.548491,0.471359
1227,0.540705,0.464064
1228,0.533257,0.457315
1229,0.526102,0.451280
1230,0.522050,0.447531
1231,0.513882,0.438034
1232,0.510760,0.432300
1233,0.504187,0.425468
1234,0.505420,0.418752
1235,0.502933,0.411170
1236,0.500744,0.403345
1237,0.498872,0.395388
1238,0.496085,0.386666
1239,0.493967,0.377858
1240,0.492853,0.369306
1241,0.491713,0.361062
1242,0.490641,0.352647
1243,0.489864,0.344377
1244,0.487023,0.339736
1245,0.485940,0.327371
1246,0.483789,0.321018
1247,0.481384,0.314109
1248,0.477403,0.307972
1249,0.464020,0.299275
1250,0.457922,0.293604
1251,0.451015,0.288299
1252,0.443371,0.283469
1253,0.435606,0.279373
1254,0.428822,0.276292
1255,0.416061,0.272194
1256,0.409354,0.270942
1257,0.399954,0.269676
1258,0.390648,0.268923
1259,0.380791,0.269038
1260,0.372268,0.269842
1261,0.356283,0.273448
1262,0.351667,0.275118
1263,0.343557,0.278572
1264,0.335257,0.282791
1265,0.327383,0.287532
1266,0.315887,0.293075
1267,0.309655,0.299283
1268,0.303661,0.305838
1269,0.299187,0.313068
1270,0.295248,0.318968
1271,0.289809,0.328596
1272,0.285738,0.335549
1273,0.281618,0.343571
1274,0.277642,0.351822
1275,0.273787,0.359601
1276,0.269477,0.367456
1277,0.264868,0.375963
1278,0.261228,0.383665
1279,0.256078,0.391875
1280,0.250917,0.399363
1281,0.245115,0.407125
1282,0.239296,0.414181
1283,0.232641,0.421107
1284,0.226277,0.426778
1285,0.218057,0.432893
1286,0.208412,0.439822
1287,0.199727,0.444709
1288,0.190893,0.450205
1289,0.182722,0.456271
1290,0.175189,0.462772
1291,0.169487,0.469097
1292,0.164738,0.477151
1293,0.163290,0.482073
1307,0.182812,0.626563
1308,0.189361,0.636246
1309,0.194151,0.642943
1319,0.229687,0.734375
1336,0.339811,0.801562
1337,0.341138,0.801521
1338,0.346319,0.803019
1339,0.349468,0.803605
1341,0.365625,0.795312
1342,0.373077,0.798614
1343,0.370182,0.802219
1344,0.361102,0.805017
1347,0.363839,0.795928
1348,0.370370,0.794004
1351,0.396875,0.807813
