index,x,y,z,xn,yn,zn,error
380,-4.390305,-27.398989,-10.957338,0.438021,-0.737651,-0.513817,949.813061
381,-16.887318,-21.835855,-11.988060,-0.741899,-0.529743,-0.411045,42.495799
382,-15.737362,-22.256282,-11.672422,-0.682677,-0.586831,-0.435410,29.168076
383,-5.965740,-26.617333,-0.584963,-0.290585,-0.948461,0.126418,47.197952
384,-5.046281,-26.897260,-0.547055,-0.258372,-0.960326,0.104969,47.628584
385,-4.639286,-27.414401,0.367444,-0.271733,-0.957805,0.093649,47.795398
386,-4.331657,-27.482182,0.239243,-0.238301,-0.970955,0.021423,48.693984
387,-10.174691,-32.061505,-7.275162,-0.243945,-0.969684,0.014271,320.204679
388,0.116102,-26.280654,4.042037,0.068712,-0.970906,0.229389,88.609288
389,-2.113695,-28.008270,-0.421651,0.081048,0.994746,0.062547,7.637362
390,-2.167967,-28.969243,-0.808789,-0.110209,-0.988759,-0.101040,28.713226
391,-14.541521,-17.560437,-12.354476,0.816250,0.398815,0.417950,35.863888
392,-15.225124,-16.893780,-12.496056,0.796333,0.401781,0.452134,29.650992
393,-16.031950,-15.927485,-13.466755,0.758149,0.390292,0.522381,77.060298
394,-16.776976,-15.356993,-12.952883,0.780478,0.371018,0.503189,42.403430
395,-17.361744,-14.579616,-12.896166,0.735990,0.359944,0.573375,33.797990
396,-17.968226,-13.808989,-12.867600,0.735990,0.359944,0.573375,32.846042
397,-18.580525,-13.002563,-12.851885,0.742151,0.374384,0.555922,37.244295
398,-19.128687,-12.223040,-12.750145,0.742281,0.413154,0.527563,40.591992
399,-19.671263,-11.328334,-12.731817,0.751858,0.411265,0.515335,50.650272
400,-20.170043,-10.447941,-12.753996,0.722399,0.393738,0.568428,45.087739
401,-20.678611,-9.689404,-12.464971,0.782734,0.420021,0.459250,35.636954
402,-21.166317,-8.782523,-12.434954,0.813506,0.399179,0.422923,38.589261
403,-21.614407,-7.816803,-12.400350,0.837304,0.377971,0.395043,37.426478
404,-21.965857,-6.921109,-12.347375,0.875873,0.335519,0.346805,47.136897
405,-22.353156,-6.058892,-12.128768,0.881002,0.325683,0.343170,27.034474
406,-22.785437,-5.107176,-12.084688,0.890798,0.288309,0.351221,32.158376
407,-23.014455,-4.165461,-12.015362,0.891308,0.287838,0.350314,44.270923
408,-22.999937,-3.191985,-11.610503,0.893064,0.271401,0.358856,46.417967
409,-23.753027,-2.223466,-12.105646,-0.892127,-0.264046,-0.366590,40.661695
410,-23.699234,-1.246281,-11.653098,-0.891158,-0.272266,-0.362916,23.561333
411,-24.464663,-0.519403,-11.387201,0.891721,0.283596,0.352715,53.662436
412,-24.099762,0.691046,-11.181406,-0.891950,-0.259516,-0.370238,14.235161
413,-24.755141,1.508913,-11.269417,0.883527,0.179279,0.432712,64.550340
414,-24.356299,2.398499,-10.963059,0.874216,0.173465,0.453494,39.352855
415,-24.394143,3.399157,-8.786993,-0.854484,-0.129157,-0.503166,12.099700
416,-26.536339,4.313498,-10.907918,0.828070,0.074287,0.555681,44.935075
417,-25.802973,5.479524,-10.578441,0.805256,0.022242,0.592509,82.062064
418,-27.665985,6.615805,-10.616091,0.796933,-0.035965,0.602996,49.726669
419,-27.924149,7.621105,-10.749439,0.790748,-0.064775,0.608705,62.411381
420,-25.877203,8.615478,-10.268964,0.779779,-0.106217,0.616979,75.811927
421,-25.319777,9.540726,-9.882216,0.769695,-0.160966,0.617786,61.238702
422,-23.717638,10.360301,-10.522562,-0.749036,0.188651,-0.635103,32.197904
423,-23.148565,11.605137,-10.710781,0.729293,-0.207837,0.651871,63.206946
424,-22.805717,12.345264,-10.846065,0.748309,-0.245473,0.616260,40.598961
425,-22.423207,13.168979,-11.029623,0.737839,-0.265890,0.620400,30.864034
426,-22.013173,14.023591,-11.185722,0.702295,-0.299689,0.645731,24.063806
427,-21.582941,14.907375,-11.328554,-0.694146,0.348651,-0.629765,19.170262
428,-21.145044,15.799571,-11.434041,-0.694826,0.356888,-0.624378,17.083373
429,-20.720719,16.696402,-11.519549,-0.704755,0.340112,-0.622611,25.125175
430,-20.275356,17.598245,-11.584474,-0.705452,0.347038,-0.617982,25.099042
431,-19.842735,18.460429,-11.615956,-0.702380,0.351450,-0.618988,21.478542
432,-19.405164,19.365898,-11.649139,-0.695164,0.370513,-0.616009,18.372320
433,-18.952355,20.280668,-11.658293,-0.690917,0.385755,-0.611414,18.841707
434,-18.527604,21.164137,-11.613541,-0.683032,0.405735,-0.607328,19.744416
435,-18.092722,22.012678,-11.533426,-0.673074,0.416631,-0.611057,18.687957
436,-17.648679,22.898741,-11.414925,-0.652123,0.448373,-0.611308,40.701638
437,-17.102166,23.931810,-11.255329,-0.642274,0.469652,-0.605731,30.997347
438,-16.717521,24.686877,-11.086341,-0.632180,0.488830,-0.601161,20.407198
439,-16.276850,25.554133,-10.862165,-0.624112,0.502602,-0.598227,15.648646
440,-15.830479,26.399514,-10.594560,-0.613239,0.522720,-0.592201,15.910874
441,-15.384292,27.253503,-10.262397,-0.602946,0.541868,-0.585522,22.863742
442,-14.949840,28.069184,-9.907996,-0.593571,0.560042,-0.577950,16.831283
443,-14.523254,28.878807,-9.513639,-0.585401,0.577080,-0.569460,20.053684
444,-14.144824,29.621543,-9.109399,-0.577694,0.593701,-0.560168,32.661882
445,-13.675716,30.568512,-8.505892,-0.571651,0.611280,-0.547313,40.851437
446,-13.315532,31.315217,-8.054529,-0.566825,0.624799,-0.536968,24.244949
447,-12.980710,32.009876,-7.598254,-0.561943,0.632781,-0.532737,20.466606
448,-12.569309,32.759163,-7.052020,-0.557796,0.643121,-0.524651,16.679891
449,-12.179319,33.489699,-6.480430,-0.563320,0.663951,-0.491772,17.129918
450,-11.801571,34.199414,-5.922716,-0.571306,0.684015,-0.453577,27.938815
451,-11.392860,34.964413,-5.298049,-0.599054,0.691145,-0.404293,27.969045
452,-11.030816,35.630327,-4.740153,-0.611379,0.679989,-0.404761,34.534668
453,-10.475382,36.553219,-3.817496,-0.688600,0.632369,-0.354881,36.266106
454,-10.243764,37.079460,-3.493699,-0.739540,0.596618,-0.311652,31.783845
455,-9.910646,37.732609,-3.021646,-0.762896,0.589065,-0.266442,49.517946
456,-9.444671,38.527256,-2.451125,0.782223,-0.588348,0.204874,15.161766
457,-9.069318,39.289776,-2.094875,0.764170,-0.602042,0.231496,28.130277
458,-8.484139,40.121205,-1.349152,-0.777757,0.611188,-0.146772,143.845399
459,-8.108233,40.904660,-1.156533,-0.736611,0.645070,-0.203197,42.162205
460,-7.601250,41.634661,-1.067069,-0.712133,0.653710,-0.255989,23.250145
461,-6.796653,42.562058,-1.026321,-0.671801,0.712388,-0.202948,16.213698
462,-6.203466,43.234004,-1.007392,-0.619390,0.745334,-0.246645,23.459927
463,-5.395613,43.871436,-1.154522,-0.530827,0.805589,-0.263153,50.316474
464,-4.694547,44.363323,-1.848514,-0.491643,0.806878,-0.327467,19.647359
465,-4.018872,44.552115,-2.489800,-0.468096,0.811553,-0.349669,24.141206
466,-3.447890,44.452056,-3.185499,-0.390658,0.840558,-0.375298,49.832176
467,-3.094487,44.024375,-4.274919,-0.393144,0.809546,-0.435974,33.581117
468,-2.956300,43.410633,-4.960684,-0.364292,0.771452,-0.521683,47.825992
469,-3.013310,42.847738,-5.586002,-0.325155,0.740757,-0.587838,32.450336
470,-3.190658,41.861113,-6.437563,-0.334399,0.698304,-0.632890,44.362652
471,-3.319914,41.152710,-6.953521,-0.358760,0.666318,-0.653691,51.906226
472,-4.026837,40.286998,-7.496062,0.235607,-0.626782,0.742721,63.577865
473,-3.832954,39.579032,-7.929647,0.204857,-0.598057,0.774830,41.969773
474,-4.174964,38.826545,-8.408150,0.196402,-0.582203,0.788965,45.435152
475,-4.559332,37.949749,-8.937426,0.185560,-0.554813,0.811018,22.477235
476,-5.030907,37.185210,-9.245628,0.392354,-0.562280,0.727942,39.525545
477,-5.731219,36.387346,-9.507895,-0.435864,0.599396,-0.671377,40.190534
478,-6.249217,35.594790,-9.986922,-0.427255,0.610711,-0.666698,40.984829
479,-6.788677,34.918723,-10.250905,-0.426477,0.634377,-0.644735,29.183473
480,-7.377090,34.192718,-10.547592,-0.444488,0.636985,-0.629825,21.865592
481,-7.983975,33.482324,-10.850239,-0.504704,0.650793,-0.567223,22.702675
482,-8.599068,32.722653,-11.093119,-0.552718,0.630338,-0.545139,22.626311
483,-9.190806,31.975686,-11.371444,-0.549083,0.619181,-0.561358,22.055812
484,-9.741916,31.233907,-11.639549,-0.549527,0.612741,-0.567952,34.310860
485,-10.448830,30.186558,-12.084148,-0.550283,0.600124,-0.580551,40.701850
486,-10.797001,29.567535,-12.337286,-0.552487,0.586439,-0.592324,23.093181
487,-11.223236,28.796846,-12.698777,-0.555548,0.572207,-0.603280,21.848121
488,-11.642690,27.963420,-13.075450,-0.561296,0.556584,-0.612504,21.336596
489,-12.027940,27.128034,-13.465242,-0.568862,0.540093,-0.620238,22.756910
490,-12.367440,26.285081,-13.873883,-0.577723,0.524245,-0.625622,21.406449
491,-12.679803,25.421166,-14.281460,-0.587943,0.506509,-0.630691,21.212324
492,-12.967212,24.587798,-14.664507,-0.592163,0.496419,-0.634753,25.594423
493,-13.240276,23.801931,-15.049366,-0.604317,0.477504,-0.637802,27.289763
494,-13.613197,22.828147,-15.498524,-0.616428,0.460009,-0.639068,17.742525
495,-13.835254,21.906102,-15.914167,-0.619354,0.441093,-0.649491,29.905552
496,-14.042614,21.076612,-16.248052,-0.632007,0.421787,-0.650126,33.737695
497,-14.186308,20.194979,-16.625104,-0.630606,0.414668,-0.656039,41.707149
498,-14.341527,19.272652,-17.121064,-0.643340,0.396099,-0.655148,19.424877
499,-14.351446,18.382053,-17.546747,-0.655320,0.376475,-0.654845,34.542230
500,-14.429363,17.517074,-18.020963,-0.654403,0.369839,-0.659527,22.617912
501,-14.415041,16.656604,-18.482983,-0.661894,0.354370,-0.660544,27.289859
502,-14.367891,15.794079,-18.995030,-0.674342,0.331656,-0.659748,31.611106
503,-14.282643,14.931109,-19.501269,-0.676350,0.305473,-0.670251,31.220994
504,-14.107757,14.060249,-19.956354,-0.684122,0.278443,-0.674127,14.597291
505,-13.945057,13.210875,-20.446986,-0.655300,0.296146,-0.694895,15.066513
506,-13.766551,12.424165,-20.939245,-0.640988,0.282829,-0.713543,23.697862
507,-13.623488,11.600415,-21.445684,0.664604,-0.257049,0.701589,38.246489
508,-13.358821,10.615306,-21.992416,0.665932,-0.231551,0.709167,38.040584
509,-13.201173,9.801249,-22.363849,0.683887,-0.204970,0.700204,19.742860
510,-13.544120,8.519395,-24.007346,-0.671756,0.165899,-0.721957,96.236557
511,-12.935087,7.900236,-23.007496,-0.672772,0.146112,-0.725279,33.727134
512,-13.026178,7.023824,-23.198136,-0.671138,0.133166,-0.729274,41.659851
513,-11.701369,5.999921,-22.246961,0.656798,-0.101745,0.747171,80.240515
514,-12.696151,4.887927,-23.597854,0.630930,-0.033393,0.775121,42.293359
515,-13.523094,3.453759,-25.115882,0.550910,0.073639,0.831309,37.509207
516,-16.205555,2.932000,-23.772109,0.552793,0.007153,0.833288,68.515546
517,-13.789381,1.858946,-23.783420,0.469567,0.101077,0.877092,35.648473
518,-13.952113,1.021956,-23.463950,0.456017,0.145821,0.877943,26.240747
519,-14.022622,0.112649,-22.850821,0.450778,0.144688,0.880832,29.147029
520,-14.523853,-0.771972,-23.098295,0.435386,0.168716,0.884293,21.359664
521,-14.752384,-1.795636,-22.836091,0.411327,0.211140,0.886696,48.557626
522,-14.728618,-2.636367,-21.997540,0.376964,0.306867,0.873917,17.568106
523,-14.768526,-3.649779,-21.735061,0.380441,0.315844,0.869199,70.580262
524,-14.971227,-4.691469,-21.755372,0.370935,0.340207,0.864099,39.351897
525,-15.389371,-5.498318,-21.502528,0.348161,0.277011,0.895572,81.748059
526,-14.915334,-6.418223,-20.541899,0.357907,0.327222,0.874545,25.147444
527,-14.989258,-7.311212,-20.199165,0.451754,0.343878,0.823205,11.997290
528,-15.018375,-8.254978,-19.741863,0.530296,0.376779,0.759489,38.477734
529,-14.951647,-9.119354,-19.321887,0.587590,0.393513,0.707026,25.804758
530,-14.754901,-10.063928,-18.818250,0.634788,0.397464,0.662621,19.267089
531,-14.738963,-10.879497,-18.386859,0.626778,0.419803,0.656441,39.240433
532,-14.611525,-11.777829,-17.918863,0.572491,0.457825,0.680184,9.598907
533,-17.090545,-14.511717,-21.113863,0.623175,0.432677,0.651493,23.275300
534,-15.423409,-14.392232,-18.840158,0.563086,0.456975,0.688555,63.246236
535,-14.044471,-14.290322,-16.208584,0.584134,0.422000,0.693328,45.573480
536,-13.906985,-15.025921,-15.635485,0.545025,0.443858,0.711293,31.123037
537,-13.552280,-16.105462,-15.194976,0.534639,0.440010,0.721493,51.954841
538,-13.581007,-16.981424,-15.057612,0.466661,0.497376,0.731330,44.989109
543,-0.032322,-26.781707,-3.333109,-0.005030,-0.980494,-0.196483,7.591174
544,-0.427364,-26.981371,-4.210419,0.020420,-0.948017,-0.317563,49.885986
545,-0.646329,-26.619775,-4.956876,-0.083310,0.956145,0.280794,92.449445
546,5.161549,-31.197735,-5.925976,0.033600,0.925211,-0.377962,748.754114
547,0.285075,-30.355890,-9.273727,-0.627148,-0.738026,0.249005,277.483191
548,-0.072293,-29.686924,-9.198900,-0.755732,0.328263,0.566668,421.713969
549,-1.818082,-25.815664,-8.671111,-0.492319,0.746801,0.447112,7.287573
550,-1.625226,-25.643832,-6.885835,-0.506851,0.772923,0.381697,16.273033
552,5.263395,-30.363752,-4.371835,-0.212227,0.822977,-0.526943,704.586423
553,-3.359796,-23.689765,-12.016753,0.403305,-0.660250,-0.633574,68.649457
554,-1.755367,-23.748880,-12.372902,-0.348734,0.675772,0.649397,3.690701
555,8.822645,-29.119419,-7.170062,-0.718128,0.583033,-0.379953,1326.734006
556,-4.028084,-22.063773,-15.608755,0.350010,-0.656587,-0.668122,62.001377
557,-4.119150,-21.668889,-15.927258,0.318141,-0.647061,-0.692891,59.264450
558,-4.186657,-21.123859,-16.470130,0.333552,-0.627824,-0.703264,47.704614
559,-4.280713,-20.516045,-17.109941,0.243761,-0.623787,-0.742610,38.340023
560,-4.399088,-19.878446,-17.986366,0.252344,-0.619844,-0.743045,14.574970
561,-4.170913,-19.212943,-18.750438,0.155059,-0.616957,-0.771571,45.535833
562,-3.840650,-18.030935,-17.287518,-0.155059,0.616957,0.771571,76.176957
563,-4.834251,-16.848695,-20.273693,-0.279564,-0.493525,-0.823576,7.573736
564,-4.900025,-17.361012,-20.228913,0.279564,0.493525,0.823576,51.775149
565,-5.332114,-15.766203,-20.746794,-0.279564,-0.493525,-0.823576,21.509305
566,-5.469426,-15.030495,-20.862197,-0.257898,-0.463102,-0.847954,31.952022
567,-5.446166,-14.143704,-20.949803,-0.255084,-0.447435,-0.857167,3.464540
568,-5.523390,-13.315686,-21.268003,-0.235674,-0.434605,-0.869239,8.146245
569,-5.714570,-12.409827,-21.676335,-0.236401,-0.423001,-0.874748,8.192637
570,-5.938619,-11.639816,-22.030652,-0.221439,-0.385341,-0.895811,51.352251
571,-6.133020,-10.848957,-22.374204,-0.232693,-0.379136,-0.895606,39.356136
572,-6.369804,-9.730741,-23.014300,-0.242884,-0.381518,-0.891881,34.403761
573,-6.542651,-8.937471,-23.201126,-0.251702,-0.377243,-0.891254,25.291872
574,-6.791504,-8.024986,-23.488074,-0.269889,-0.371562,-0.888314,51.096787
575,-6.968323,-7.102289,-23.787585,-0.276749,-0.362978,-0.889751,30.026172
576,-7.148995,-6.128510,-24.049725,-0.279654,-0.348995,-0.894425,24.374704
577,-7.415187,-5.301177,-24.245316,-0.284264,-0.335681,-0.898060,26.212533
578,-7.583689,-4.295481,-24.486917,-0.318914,-0.316075,-0.893527,20.680545
579,-7.816842,-3.361139,-24.739471,-0.316314,-0.303098,-0.898931,18.674893
580,-8.044374,-2.421631,-24.966046,-0.321036,-0.287448,-0.902391,22.816827
581,-8.260367,-1.476026,-25.175415,-0.325988,-0.281994,-0.902337,22.177877
582,-8.486204,-0.525959,-25.424627,-0.319472,-0.274935,-0.906834,28.232398
583,-8.717799,0.410855,-25.615477,-0.334095,-0.269115,-0.903304,30.709527
584,-8.954166,1.351586,-25.824366,-0.375963,-0.264032,-0.888222,25.101610
585,-9.096249,2.333084,-26.084128,-0.399962,-0.236188,-0.885576,22.079302
586,-9.603647,3.066883,-26.239506,-0.460718,-0.188883,-0.867215,13.406262
587,-9.742406,4.309447,-26.483676,-0.465124,-0.178537,-0.867055,32.864009
588,-9.590281,5.069929,-26.681621,-0.484407,-0.127442,-0.865511,36.179667
589,-9.459700,5.832812,-26.787746,0.484407,0.127442,0.865511,31.417283
590,-9.293272,6.588333,-27.790936,-0.501581,-0.099009,-0.859426,23.685836
591,-8.304036,7.160929,-28.339519,-0.506535,-0.144366,-0.850047,47.650272
592,-7.571048,7.570904,-28.698637,-0.506535,-0.144366,-0.850047,26.410546
593,-6.752384,7.753335,-29.064346,-0.480673,-0.209492,-0.851509,40.131345
594,-5.749416,7.586236,-29.187555,-0.277618,-0.079794,-0.957372,35.307997
595,-4.893523,7.215495,-29.223098,0.088504,-0.156420,-0.983717,45.345078
596,-4.648205,6.501617,-28.695147,0.088504,-0.156420,-0.983717,42.915181
597,-3.589506,5.819901,-28.355094,0.092018,-0.126201,-0.987728,16.483333
598,-2.968367,5.059035,-28.286107,0.080476,-0.125950,-0.988767,70.085192
599,-2.834045,4.355277,-28.276264,0.049258,-0.182516,-0.981968,67.240003
600,-3.123547,3.007529,-27.855162,-0.032079,-0.249627,-0.967810,18.177890
601,-3.213998,2.217935,-27.634235,-0.149606,-0.277954,-0.948873,0.753846
602,-2.948909,1.180620,-27.740766,-0.063335,-0.271179,-0.960443,52.317712
603,-2.970856,0.293997,-27.519728,-0.071031,-0.272992,-0.959390,34.835006
604,-3.309251,-0.666069,-26.964607,-0.265561,-0.272220,-0.924864,1.212440
605,-3.347217,-1.562753,-26.713047,-0.262272,-0.277483,-0.924239,8.409960
606,-3.288585,-2.529974,-26.622856,-0.264041,-0.287088,-0.920794,65.567877
607,-3.395533,-3.447605,-26.045478,-0.270130,-0.305668,-0.913015,12.541718
608,-3.358277,-4.435688,-25.923841,-0.259472,-0.318225,-0.911815,56.922554
609,-3.371060,-5.337184,-25.522988,-0.266836,-0.327020,-0.906563,48.117912
610,-3.343489,-6.209546,-25.166783,-0.263847,-0.344601,-0.900908,55.743072
611,-3.317091,-7.143569,-24.803810,-0.257687,-0.358248,-0.897361,53.143573
612,-3.252016,-8.098451,-24.345704,-0.251360,-0.379233,-0.890506,55.278728
613,-3.176761,-8.908032,-24.000009,-0.246190,-0.384635,-0.889633,54.214272
614,-3.213104,-9.840396,-23.736574,-0.235885,-0.383290,-0.892999,22.881465
615,-3.051662,-10.884053,-23.123644,-0.227122,-0.390099,-0.892322,56.595683
616,-3.005858,-11.668996,-22.777781,-0.221439,-0.385341,-0.895811,55.916580
617,-2.944797,-12.531418,-22.363090,-0.224888,-0.427362,-0.875664,57.744731
618,-2.850657,-13.412295,-21.967470,-0.235674,-0.434605,-0.869239,58.233619
619,-2.785573,-14.385457,-21.569559,-0.237221,-0.447826,-0.862078,23.701517
620,-2.598850,-15.093423,-21.079928,-0.257011,-0.478612,-0.839569,34.112018
621,-2.312527,-15.993423,-21.177534,-0.279564,-0.493525,-0.823576,57.106517
622,-3.069300,-16.454688,-20.921465,-0.279564,-0.493525,-0.823576,30.903746
623,-2.713442,-16.911860,-20.392962,-0.279564,-0.493525,-0.823576,43.151321
625,-2.552457,-19.048500,-19.254056,0.154574,-0.615422,-0.772893,28.231733
626,11.299105,-24.436999,-10.782545,0.672349,-0.492236,-0.552857,822.936320
627,11.073537,-25.764389,-11.110440,0.781137,-0.425494,-0.456925,890.359880
628,10.820776,-26.160160,-9.265060,0.891688,-0.441762,-0.098688,878.889759
629,10.261793,-27.029454,-8.483436,0.927151,-0.359986,0.103923,840.652484
630,9.771459,-27.818907,-7.901406,0.847488,-0.476735,0.233426,807.704113
631,-0.813375,-22.863343,-13.103498,0.263316,-0.764423,-0.588492,70.311273
632,-0.727490,-23.547547,-12.137340,0.307959,-0.742680,-0.594633,58.945386
633,-0.499601,-23.892561,-11.598345,0.303521,-0.772421,-0.557889,33.207086
634,10.856607,-28.401656,-7.070936,0.821786,-0.513928,0.246062,637.073609
635,1.827116,-30.851262,-5.252576,0.545481,0.715936,-0.435758,0.247294
636,1.505695,-30.938461,-5.187848,0.545481,0.715936,-0.435758,365.200649
637,0.572917,-25.709880,-9.076509,0.399560,-0.819830,-0.410158,54.754963
638,0.633666,-25.697092,-8.452360,-0.317781,0.845190,0.429732,48.712050
639,0.752870,-25.974118,-7.558344,0.991275,0.123297,-0.046594,42.603130
640,0.872074,-26.251144,-6.664329,0.911182,0.345124,-0.225024,36.494210
641,0.991278,-26.528169,-5.770313,0.807168,0.514419,-0.289572,30.385290
642,1.051166,-26.951193,-4.655927,0.077226,0.950636,0.300545,47.484561
643,1.240179,-27.008433,-3.808007,0.215522,0.975467,-0.044874,29.816223
644,1.286028,-27.122777,-2.542078,0.045917,0.998033,0.042689,11.000386
645,1.714078,-27.214395,-2.074975,0.098654,0.990140,-0.099454,10.876483
646,2.915643,-26.783370,0.899057,0.117171,-0.975785,0.184699,33.522340
647,4.383055,-27.546890,-0.499986,0.301382,0.953287,0.020294,51.038742
648,4.700792,-29.467291,-2.342852,-0.282703,-0.892029,0.352651,15.364241
649,4.708986,-28.570185,-2.546238,0.106570,-0.878337,0.466011,15.214133
650,4.460086,-27.669070,-2.313053,0.166654,-0.976229,0.138577,5.758527
652,5.235479,-26.953968,-1.952104,0.409199,-0.886883,0.214461,26.140624
653,5.958599,-26.310985,-1.353157,-0.355159,0.933125,-0.056027,7.730743
654,6.860858,-26.193412,-1.964422,-0.358949,0.891794,0.275425,77.049213
655,7.529599,-25.984842,-2.179914,-0.331815,0.890461,0.311413,1.550789
656,8.224888,-25.501686,-2.528870,-0.353683,0.912142,0.207135,43.012834
657,8.920177,-25.018530,-2.877827,0.484508,-0.854354,0.187967,84.474879
658,9.576128,-25.492141,-4.495674,0.642305,-0.680128,0.353370,24.127087
659,9.868470,-24.458979,-4.760384,-0.667203,0.651166,-0.361696,20.876525
660,10.669588,-24.437245,-6.723502,-0.821193,0.565676,-0.075183,24.995845
661,10.957922,-24.386616,-7.710633,-0.829998,0.555439,0.050887,49.387790
662,10.793430,-23.755977,-8.451914,-0.788541,0.549161,0.276812,50.834605
663,10.628937,-23.125337,-9.193194,-0.732814,0.563032,0.382073,52.281421
664,10.464445,-22.494697,-9.934474,-0.485650,0.689903,0.536822,53.728237
665,9.871468,-21.912964,-10.417121,-0.430207,0.704800,0.564073,22.767852
666,10.001560,-21.601821,-11.298886,-0.405868,0.723560,0.558330,14.404520
667,10.577474,-21.221411,-12.416854,-0.323789,0.745768,0.582229,11.427955
668,10.697118,-20.720714,-12.840251,-0.226124,0.745185,0.627350,64.560025
670,10.554515,-19.671246,-13.863689,0.120410,-0.736253,-0.665907,38.881848
671,9.658288,-18.008112,-16.443540,0.275277,-0.709894,-0.648284,53.890090
672,9.930297,-18.019245,-16.590426,0.270282,-0.689721,-0.671739,105.480162
673,10.000560,-17.297808,-18.042666,0.332142,-0.631376,-0.700747,64.521301
674,10.094902,-16.600681,-18.588825,0.348532,-0.600448,-0.719713,20.308510
675,9.235655,-16.091559,-19.489209,-0.322825,0.574823,0.751906,51.889915
676,10.770574,-14.651711,-19.252811,0.370643,-0.481323,-0.794325,60.148704
677,11.265796,-13.755461,-19.689810,0.373280,-0.450643,-0.810915,47.854667
678,8.819997,-13.630145,-20.259695,-0.361730,0.450338,0.816301,27.406604
679,8.698008,-12.830586,-20.815981,-0.351751,0.447942,0.821961,29.996110
680,8.529259,-12.030976,-21.346220,-0.347402,0.438913,0.828654,28.114245
681,8.346617,-11.188193,-21.875216,-0.361765,0.404039,0.840166,23.421972
682,8.173195,-10.376787,-22.390358,-0.363586,0.386468,0.847613,27.373148
683,8.052822,-9.481665,-22.905305,-0.361272,0.361240,0.859645,29.161368
684,7.781550,-8.738977,-23.353223,-0.369699,0.306902,0.877003,37.004678
685,7.533048,-7.890691,-23.796147,-0.369048,0.290986,0.882684,18.254952
686,7.326996,-6.991644,-24.248700,-0.364223,0.258240,0.894793,38.203139
687,7.126296,-6.095345,-24.623660,-0.265193,0.290821,0.919291,42.944900
688,6.828160,-5.133648,-24.958766,-0.180107,0.287166,0.940796,42.068456
689,6.586688,-4.303687,-25.262266,-0.133279,0.260889,0.956124,25.487539
690,6.296758,-3.439339,-25.536091,-0.145231,0.226622,0.963094,24.292491
691,6.020812,-2.525442,-25.871951,-0.159469,0.190390,0.968670,32.827198
692,5.792176,-1.602993,-25.998890,0.173429,-0.151104,-0.973185,46.286826
693,6.374139,-0.455499,-23.052702,0.193955,-0.121813,-0.973418,60.032779
694,5.078019,0.297213,-26.283646,-0.192843,0.095440,0.976577,42.157183
695,4.807133,1.165739,-26.484047,-0.218873,0.031139,0.975256,62.848428
696,4.589877,2.170423,-26.414760,-0.248669,-0.009659,0.968540,26.347611
697,4.336060,2.943058,-26.429680,-0.248669,-0.009659,0.968540,27.122421
698,3.987831,4.089526,-26.456078,-0.281905,-0.070343,0.956860,49.218690
699,3.807681,5.032850,-26.431798,-0.318368,-0.101663,0.942500,62.073025
700,3.420677,5.991581,-26.263687,-0.322453,-0.119846,0.938968,41.685058
701,3.254348,6.958587,-26.120194,-0.350065,-0.145145,0.925412,41.391722
702,3.071876,7.881416,-25.938571,-0.355254,-0.157216,0.921454,19.318383
703,3.097629,9.015282,-25.644244,-0.365690,-0.180375,0.913091,88.360336
704,3.137320,9.791151,-25.370724,-0.323084,-0.243482,0.914513,20.285502
705,3.305998,10.677040,-25.066539,-0.334847,-0.267685,0.903450,24.803854
706,3.595189,11.581650,-24.663211,-0.320893,-0.287353,0.902472,25.152294
707,3.969844,12.475873,-24.186985,-0.324063,-0.307465,0.894678,19.181096
708,4.234758,13.200390,-23.823535,-0.302519,-0.327842,0.894987,36.574484
709,4.499728,14.115942,-23.336059,0.332346,0.333243,-0.882324,34.765774
710,4.747165,14.965930,-22.915909,0.312952,0.362216,-0.877987,14.798923
711,4.911856,15.829761,-22.478544,0.310053,0.370708,-0.875467,17.168519
712,5.056347,16.694771,-22.025917,0.298844,0.393418,-0.869434,15.358738
713,5.166765,17.573949,-21.561990,0.300605,0.405708,-0.863156,19.901623
714,5.276038,18.475511,-21.092712,0.293658,0.418432,-0.859465,12.688717
715,5.347688,19.331031,-20.644073,0.289655,0.428558,-0.855826,18.503218
716,5.400761,20.227860,-20.192535,0.286080,0.446049,-0.848056,21.273049
717,5.410670,21.091015,-19.732881,0.288723,0.452683,-0.843633,14.673594
718,5.402030,21.995369,-19.266832,0.285162,0.465491,-0.837855,20.584647
719,5.361781,22.716870,-18.901469,0.282991,0.473743,-0.833956,20.417253
720,5.211639,23.846027,-18.331277,0.280383,0.487215,-0.827047,33.152844
721,5.131362,24.641191,-17.884136,0.279268,0.501247,-0.819000,16.444337
722,4.982182,25.464479,-17.436441,0.285316,0.510902,-0.810910,12.071315
723,4.775696,26.357177,-16.960944,0.286596,0.535469,-0.794440,20.511047
724,4.557233,27.161590,-16.517679,0.291121,0.539906,-0.789778,19.622235
725,4.327599,28.015132,-16.049660,0.295639,0.554093,-0.778189,24.741939
726,3.998228,28.831760,-15.575004,0.302224,0.576428,-0.759204,14.522158
727,3.685350,29.656502,-15.103946,0.298967,0.589371,-0.750507,15.441097
728,3.383590,30.376019,-14.681018,0.304322,0.592808,-0.745632,26.741002
729,2.935104,31.217666,-14.135315,0.308012,0.607028,-0.732561,15.863092
