index,u,v
139,0.552102,0.494042
140,0.550725,0.487960
141,0.547228,0.480828
142,0.544135,0.474778
143,0.541715,0.469130
144,0.538959,0.462595
145,0.536552,0.456533
146,0.533200,0.450099
147,0.530773,0.444131
148,0.527858,0.437746
149,0.525229,0.431661
150,0.522651,0.425205
151,0.520541,0.419045
152,0.518383,0.412557
153,0.516015,0.405416
154,0.514441,0.399818
155,0.512863,0.393687
156,0.511091,0.386680
157,0.509667,0.380252
158,0.508449,0.374211
159,0.507146,0.367608
160,0.505984,0.361139
161,0.505333,0.354443
162,0.504197,0.345369
163,0.503780,0.341879
164,0.502864,0.335943
165,0.502390,0.329759
166,0.501960,0.323509
167,0.501313,0.317083
168,0.501247,0.311365
169,0.501573,0.305046
170,0.502095,0.298569
171,0.502192,0.292535
172,0.501091,0.285124
173,0.500900,0.278590
174,0.499818,0.272823
175,0.497550,0.266096
176,0.496089,0.261673
179,0.482812,0.235937
180,0.476677,0.231222
181,0.470444,0.227940
182,0.464032,0.226212
183,0.457097,0.226080
184,0.450528,0.228463
185,0.444919,0.232546
186,0.441664,0.237365
187,0.438201,0.248687
188,0.437430,0.252614
189,0.437213,0.259280
190,0.438339,0.266138
191,0.439954,0.273141
192,0.442468,0.280053
193,0.444951,0.286327
194,0.448097,0.292337
195,0.451924,0.299258
196,0.454663,0.304937
197,0.457799,0.311318
198,0.460861,0.317298
199,0.463232,0.322908
200,0.465885,0.329742
201,0.468000,0.335247
202,0.469770,0.341122
203,0.471249,0.344663
204,0.473003,0.354426
205,0.474137,0.360209
206,0.475143,0.366191
207,0.475932,0.372994
208,0.476053,0.378995
209,0.476269,0.385630
210,0.476469,0.392132
211,0.476172,0.398604
212,0.475937,0.404539
213,0.475440,0.409589
214,0.473643,0.417677
215,0.472589,0.423214
216,0.470893,0.429552
217,0.468758,0.435596
218,0.466909,0.441618
219,0.464155,0.447361
220,0.462089,0.453253
221,0.459698,0.459016
222,0.457494,0.464420
223,0.455622,0.471177
224,0.453685,0.477230
225,0.450834,0.484046
226,0.449419,0.489433
227,0.447887,0.495452
228,0.447197,0.501576
229,0.446332,0.508456
230,0.443549,0.516029
231,0.442937,0.522480
232,0.446870,0.527048
233,0.444088,0.536280
234,0.447959,0.539949
235,0.447977,0.549162
236,0.448758,0.555114
237,0.449748,0.562114
238,0.451027,0.568874
239,0.452236,0.575304
240,0.454720,0.581260
241,0.456458,0.587901
242,0.457856,0.594115
243,0.460144,0.600090
244,0.461235,0.605275
245,0.463090,0.615479
246,0.465492,0.620195
247,0.466872,0.625423
248,0.468492,0.631249
249,0.469997,0.638253
250,0.471377,0.644495
251,0.472559,0.650519
252,0.473945,0.656782
253,0.475777,0.662574
254,0.476487,0.669405
255,0.476899,0.675616
256,0.477457,0.681892
257,0.477604,0.688447
258,0.477295,0.694149
259,0.479334,0.699461
260,0.479063,0.706849
261,0.477223,0.711819
262,0.481518,0.713841
263,0.482084,0.718345
264,0.485114,0.724010
265,0.485156,0.725736
266,0.490588,0.739266
267,0.488052,0.731219
268,0.489320,0.733742
269,0.485408,0.738055
270,0.479892,0.743055
271,0.474545,0.748322
272,0.472067,0.755766
273,0.469481,0.761121
275,0.406491,0.844878
276,0.406021,0.843750
285,0.407841,0.842223
288,0.469341,0.784713
385,0.467681,0.793274
386,0.466379,0.794538
388,0.408042,0.854131
389,0.408892,0.859021
390,0.460131,0.813253
414,0.651563,0.560145
430,0.625332,0.438632
431,0.623252,0.432783
432,0.620994,0.425668
433,0.618762,0.418386
434,0.616351,0.411582
435,0.613399,0.404770
436,0.610391,0.398223
437,0.606411,0.390332
438,0.603492,0.382897
439,0.600369,0.375933
440,0.596500,0.368758
441,0.592225,0.362042
442,0.587736,0.355529
443,0.582944,0.349145
444,0.578159,0.343629
445,0.570802,0.333339
446,0.568455,0.330301
447,0.564726,0.324483
453,0.527323,0.287500
454,0.524695,0.284758
455,0.520564,0.279839
456,0.515622,0.273886
457,0.512029,0.268244
458,0.504013,0.258315
459,0.501745,0.253702
460,0.498193,0.247830
461,0.493134,0.239325
462,0.489557,0.233966
463,0.485442,0.228442
464,0.476116,0.222536
465,0.471875,0.218750
477,0.538516,0.281782
478,0.540855,0.285461
479,0.545294,0.291860
480,0.549923,0.298333
481,0.554871,0.304643
482,0.559623,0.311100
483,0.564819,0.317719
484,0.569521,0.324059
485,0.575053,0.331459
486,0.579703,0.338695
487,0.584009,0.344817
488,0.588702,0.351850
489,0.593355,0.358934
490,0.597585,0.365750
491,0.602042,0.372981
492,0.605883,0.379956
493,0.609313,0.386294
494,0.614108,0.394298
495,0.617857,0.402086
496,0.621470,0.408853
497,0.624704,0.416181
498,0.628123,0.423696
499,0.631018,0.430938
500,0.634136,0.438106
501,0.636934,0.445230
502,0.639757,0.452600
503,0.642360,0.459952
504,0.644683,0.467063
505,0.646941,0.474258
506,0.649160,0.480880
507,0.651625,0.487418
508,0.654166,0.495124
509,0.656250,0.499227
543,0.459901,0.803760
564,0.594596,0.742904
565,0.597956,0.740062
566,0.601972,0.736467
589,0.672073,0.538694
590,0.672338,0.534596
591,0.671723,0.530161
592,0.669579,0.526756
593,0.667746,0.524529
594,0.661323,0.527037
595,0.656038,0.531403
596,0.651242,0.537801
597,0.642618,0.544023
598,0.638799,0.551793
599,0.637168,0.560087
600,0.635704,0.570880
601,0.634558,0.578535
602,0.633207,0.587364
603,0.631985,0.596268
604,0.629966,0.605271
605,0.628282,0.613334
606,0.626179,0.621977
607,0.623575,0.630261
608,0.621648,0.638992
609,0.618975,0.646772
610,0.615992,0.654568
611,0.613225,0.662795
612,0.609554,0.670963
613,0.606587,0.677955
614,0.605485,0.686725
615,0.599532,0.695241
616,0.596745,0.702006
617,0.593488,0.709188
618,0.590023,0.716900
619,0.587471,0.726538
620,0.582797,0.731840
621,0.583276,0.736757
622,0.584795,0.742885
623,0.557115,0.740632
624,0.517890,0.716267
625,0.570616,0.765421
626,0.544832,0.759577
627,0.555526,0.777784
628,0.535138,0.771951
629,0.529597,0.777650
630,0.525904,0.783759
631,0.520386,0.787818
632,0.514020,0.792166
633,0.509560,0.796208
634,0.504808,0.799984
635,0.499635,0.804007
636,0.495041,0.806195
637,0.488259,0.807092
638,0.483479,0.807383
639,0.477341,0.808265
640,0.472217,0.809000
641,0.466348,0.809217
642,0.460348,0.809175
643,0.454452,0.808538
644,0.447300,0.807284
645,0.441941,0.808252
652,0.428125,0.812500
671,0.470916,0.770038
672,0.472287,0.767794
673,0.475720,0.764457
674,0.481327,0.758864
675,0.486255,0.753611
676,0.491953,0.747206
677,0.496485,0.741445
678,0.501627,0.734793
679,0.506208,0.727989
680,0.511076,0.720636
681,0.515906,0.713425
682,0.520817,0.705723
683,0.525511,0.697171
684,0.530188,0.690078
685,0.534853,0.682276
686,0.539596,0.673771
687,0.543864,0.665042
688,0.547929,0.656339
689,0.552329,0.648028
690,0.556244,0.638646
691,0.560455,0.629907
692,0.563901,0.620852
693,0.567313,0.611188
694,0.570033,0.602233
695,0.572388,0.593133
696,0.575165,0.582917
697,0.576935,0.575310
698,0.579656,0.563414
699,0.581232,0.554269
700,0.582266,0.545293
701,0.582480,0.535181
702,0.582494,0.525895
703,0.580908,0.516536
704,0.578005,0.507043
705,0.574873,0.498665
706,0.570130,0.489477
707,0.563945,0.480207
708,0.559789,0.473358
709,0.554950,0.464804
710,0.550194,0.456134
711,0.546219,0.447848
712,0.542075,0.439362
713,0.538498,0.431267
714,0.534286,0.422181
715,0.530884,0.414161
716,0.527473,0.405732
717,0.524435,0.397495
718,0.521503,0.389157
719,0.519187,0.382459
720,0.516688,0.372599
721,0.514403,0.364902
722,0.512769,0.357456
723,0.511225,0.349639
724,0.509825,0.342645
725,0.508459,0.335070
726,0.507799,0.328311
727,0.506914,0.321404
728,0.506377,0.315060
729,0.506192,0.309177
730,0.505712,0.302189
731,0.505738,0.296813
732,0.506004,0.291390
733,0.506338,0.286062
734,0.506668,0.280847
735,0.507171,0.275409
736,0.507320,0.270782
737,0.507488,0.264697
738,0.507324,0.260378
739,0.507643,0.255543
740,0.506443,0.250541
741,0.503818,0.244044
742,0.500291,0.237040
743,0.496657,0.231808
744,0.491813,0.226130
745,0.486057,0.220362
746,0.480624,0.216307
747,0.473727,0.211986
748,0.465789,0.208484
749,0.457736,0.206715
750,0.450032,0.206641
751,0.442641,0.208070
752,0.435463,0.211326
753,0.431761,0.214507
754,0.428051,0.220062
755,0.424629,0.225536
756,0.422024,0.231283
757,0.419885,0.237344
758,0.419410,0.243627
759,0.416292,0.250557
760,0.422623,0.254961
761,0.404593,0.268013
762,0.428489,0.265234
763,0.431896,0.270161
764,0.435478,0.275527
765,0.438372,0.280937
766,0.441308,0.286634
767,0.444270,0.292559
768,0.381326,0.327156
769,0.449388,0.304529
770,0.375224,0.345260
771,0.372889,0.353563
772,0.371113,0.361294
773,0.368002,0.367497
774,0.365686,0.374531
775,0.457219,0.344125
776,0.457677,0.351166
777,0.457732,0.358347
778,0.457286,0.363832
779,0.455832,0.374957
780,0.454597,0.381107
781,0.452617,0.388761
782,0.450095,0.397236
783,0.446875,0.404687
784,0.445092,0.413016
785,0.442194,0.421159
786,0.438897,0.429558
787,0.435568,0.437750
788,0.432026,0.446083
789,0.428692,0.454081
790,0.424895,0.462812
791,0.421863,0.469345
792,0.416618,0.482514
793,0.414265,0.489633
794,0.411636,0.499473
795,0.409685,0.509080
796,0.408105,0.519437
797,0.407834,0.527947
798,0.408799,0.534798
801,0.417964,0.570306
802,0.421593,0.576791
803,0.425747,0.583560
804,0.427449,0.598765
805,0.427690,0.608309
806,0.428903,0.614841
807,0.433080,0.628971
808,0.436037,0.637066
809,0.438962,0.645815
810,0.441728,0.655263
811,0.443200,0.665040
812,0.445640,0.674415
813,0.447789,0.683320
814,0.449785,0.690351
815,0.451913,0.697579
816,0.453537,0.706189
817,0.455660,0.713872
818,0.457106,0.719687
823,0.489063,0.748437
824,0.483654,0.755973
825,0.478489,0.761080
826,0.473498,0.766615
827,0.470313,0.776624
828,0.471022,0.779188
829,0.471407,0.781675
830,0.470313,0.785232
841,0.483297,0.807312
842,0.478125,0.807813
843,0.470939,0.808893
844,0.464393,0.808064
845,0.458453,0.808037
846,0.455444,0.804634
847,0.461271,0.802758
866,0.273762,0.767820
867,0.273341,0.766023
868,0.270389,0.762244
869,0.264535,0.754883
870,0.263255,0.753880
877,0.323477,0.752365
878,0.322980,0.741205
879,0.320165,0.733627
880,0.317415,0.725391
881,0.315238,0.718249
882,0.312862,0.709808
883,0.310561,0.701770
884,0.308649,0.694247
900,0.272435,0.537117
901,0.273023,0.532543
902,0.274442,0.526102
903,0.277149,0.519327
904,0.281409,0.513294
905,0.287472,0.508924
906,0.295818,0.507780
907,0.305049,0.509978
908,0.312381,0.515904
909,0.318387,0.522855
910,0.323148,0.530083
911,0.330745,0.537584
912,0.334060,0.545104
913,0.336507,0.555788
914,0.334774,0.565760
915,0.337798,0.576428
916,0.331999,0.584381
917,0.330809,0.593513
918,0.331678,0.603440
919,0.332126,0.613508
920,0.332828,0.622965
921,0.331330,0.631890
922,0.331624,0.641405
923,0.332453,0.650197
924,0.333550,0.659387
925,0.334025,0.668146
926,0.334646,0.677043
927,0.336728,0.686742
928,0.336039,0.695314
929,0.336649,0.702871
930,0.337548,0.711523
931,0.339648,0.718581
932,0.340761,0.727053
933,0.342531,0.734198
934,0.345768,0.741131
935,0.347802,0.746087
936,0.349315,0.749672
937,0.356680,0.747406
938,0.448442,0.700440
939,0.351825,0.775951
940,0.357352,0.780652
941,0.361661,0.785303
942,0.365225,0.789461
943,0.368057,0.793379
944,0.370713,0.797233
945,0.373154,0.799237
954,0.409377,0.814094
955,0.410991,0.813420
956,0.413714,0.812950
957,0.417183,0.812449
958,0.428125,0.812500
961,0.441870,0.807813
962,0.449631,0.806336
963,0.456969,0.805225
969,0.412500,0.812500
993,0.240408,0.710660
994,0.236866,0.702828
995,0.233668,0.693677
996,0.230639,0.684937
997,0.227596,0.677894
998,0.224197,0.670441
999,0.220464,0.661652
1000,0.217385,0.653588
1001,0.214415,0.645132
1002,0.211512,0.636733
1003,0.208819,0.628640
1004,0.206567,0.620122
1005,0.204387,0.611902
1006,0.203248,0.603147
1007,0.201836,0.594641
1008,0.203191,0.585049
1009,0.202982,0.576812
1010,0.202906,0.568024
1011,0.202963,0.559572
1012,0.203798,0.550953
1013,0.204905,0.541757
1014,0.206127,0.533613
1015,0.207784,0.525168
1016,0.209306,0.516545
1017,0.211436,0.507765
1018,0.213409,0.499715
1019,0.216160,0.491163
1020,0.218440,0.483873
1021,0.221480,0.475776
1022,0.225856,0.466082
1023,0.228651,0.459829
1024,0.232301,0.452118
1025,0.236222,0.444281
1026,0.239961,0.437097
1027,0.244231,0.428892
1028,0.248546,0.421303
1029,0.252733,0.413688
1030,0.257320,0.406399
1031,0.261924,0.398766
1032,0.265934,0.391140
1033,0.269736,0.385066
1034,0.276550,0.374682
1035,0.280569,0.369224
1036,0.285557,0.362261
1037,0.290263,0.355016
1038,0.294612,0.348130
1039,0.299352,0.341290
1040,0.303955,0.334554
1041,0.308435,0.328213
1042,0.312890,0.321815
1043,0.317963,0.315146
1044,0.322032,0.309561
1045,0.326526,0.303995
1046,0.330995,0.298837
1047,0.335847,0.293747
1048,0.340553,0.288764
1049,0.344990,0.283956
1050,0.349432,0.279425
1051,0.354010,0.274145
1052,0.358567,0.269298
1053,0.362991,0.264125
1054,0.368122,0.257895
1055,0.372983,0.251754
1056,0.377916,0.245575
1057,0.382083,0.240246
1058,0.387993,0.232997
1059,0.393727,0.226784
1060,0.399114,0.221737
1061,0.404842,0.217027
1062,0.409978,0.212826
1063,0.414265,0.210952
1064,0.417591,0.210402
1065,0.419599,0.212442
1066,0.419365,0.215293
1067,0.415768,0.222552
1068,0.414551,0.225455
1069,0.410943,0.231970
1070,0.406849,0.238678
1071,0.403043,0.244714
1072,0.398818,0.250902
1073,0.393949,0.256403
1074,0.387978,0.262099
1075,0.380961,0.268423
1076,0.375154,0.273350
1077,0.368667,0.278752
1078,0.361948,0.284621
1079,0.355501,0.290188
1080,0.348976,0.295882
1081,0.342974,0.301824
1082,0.337455,0.307713
1083,0.330880,0.314612
1084,0.324827,0.321631
1085,0.319967,0.327598
1086,0.314733,0.333948
1087,0.309728,0.340464
1088,0.305007,0.347402
1089,0.300654,0.354533
1090,0.296472,0.361634
1091,0.292790,0.367768
1092,0.288470,0.375589
1093,0.285047,0.383224
1094,0.282058,0.389877
1095,0.279043,0.397298
1096,0.275953,0.405075
1097,0.273034,0.412763
1098,0.271052,0.419988
1099,0.268689,0.426778
1100,0.266869,0.431283
1191,0.256250,0.748437
1192,0.252353,0.742223
1193,0.248301,0.735232
1194,0.244373,0.728128
1195,0.241127,0.721335
1219,0.196325,0.527571
1220,0.196993,0.522702
1236,0.262500,0.429688
1237,0.264856,0.425275
1238,0.267963,0.419474
1239,0.270095,0.413996
1241,0.281250,0.396100
1242,0.282909,0.391845
1245,0.298438,0.368750
1246,0.302127,0.363372
1247,0.306790,0.356771
1248,0.311419,0.352539
1249,0.316597,0.346710
1250,0.321396,0.342926
1251,0.328282,0.339583
1252,0.334194,0.336247
1253,0.340564,0.333614
1254,0.346496,0.331850
1255,0.352740,0.330409
1256,0.358338,0.329833
1257,0.361382,0.329573
1261,0.384375,0.340625
1262,0.386178,0.342262
1263,0.388508,0.347270
1264,0.390910,0.352054
1265,0.392628,0.356803
1266,0.393564,0.362491
1267,0.396386,0.367903
1268,0.394140,0.374139
1269,0.394502,0.380079
1270,0.393135,0.385598
1271,0.391750,0.393213
1272,0.390432,0.399376
1273,0.389319,0.405449
1274,0.387947,0.411939
1275,0.386626,0.418234
1276,0.385213,0.424216
1277,0.383802,0.430713
1278,0.382611,0.436243
1279,0.382034,0.440806
1343,0.405216,0.844802
1344,0.405551,0.837352
1345,0.404531,0.828727
1346,0.402010,0.822500
