index,u,v
411,0.422650,0.255789
412,0.420491,0.247857
413,0.415964,0.242994
414,0.412717,0.236087
415,0.408904,0.226678
416,0.406075,0.218513
417,0.403433,0.209234
418,0.402067,0.197637
419,0.401585,0.188079
420,0.401909,0.179356
421,0.401006,0.170925
422,0.427472,0.161591
423,0.432470,0.150495
424,0.434817,0.145792
425,0.438355,0.138734
426,0.441852,0.131582
427,0.444171,0.127515
502,0.311473,0.261131
503,0.321688,0.270871
504,0.328761,0.274932
505,0.339054,0.291393
506,0.341573,0.295000
509,0.327435,0.348091
510,0.332903,0.351124
511,0.337500,0.354687
512,0.342710,0.358688
513,0.349088,0.362522
514,0.353902,0.366411
520,0.372422,0.387011
521,0.375000,0.389062
532,0.504687,0.339062
533,0.506145,0.354788
534,0.505268,0.359394
535,0.504080,0.367924
536,0.502786,0.375866
537,0.501312,0.382502
538,0.499732,0.389392
549,0.432812,0.538281
551,0.432812,0.535937
647,0.523980,0.496290
648,0.536520,0.514232
649,0.538620,0.505895
650,0.535772,0.497520
651,0.534375,0.495312
652,0.528125,0.500000
653,0.542188,0.490625
654,0.551589,0.488002
655,0.558069,0.485322
656,0.567194,0.481166
657,0.573184,0.478824
658,0.587455,0.481478
675,0.668007,0.384372
676,0.669420,0.382173
677,0.672051,0.377403
678,0.674849,0.370620
679,0.676884,0.363587
680,0.679241,0.357440
681,0.681168,0.350183
682,0.683039,0.343386
683,0.685070,0.335751
684,0.685423,0.330208
685,0.686676,0.321633
686,0.688253,0.313873
687,0.689077,0.306685
688,0.689252,0.299195
689,0.689226,0.291363
690,0.688563,0.284673
691,0.689477,0.276602
692,0.689271,0.269839
693,0.688560,0.260131
694,0.686565,0.252582
695,0.685335,0.244758
696,0.684467,0.237467
697,0.683611,0.231181
698,0.682335,0.221235
699,0.681741,0.214144
700,0.678318,0.204780
701,0.676867,0.194553
702,0.675753,0.186994
703,0.674923,0.178738
704,0.674658,0.170049
705,0.674720,0.161663
706,0.675380,0.155086
707,0.676358,0.143717
708,0.677056,0.135661
709,0.677287,0.129872
710,0.677459,0.126078
792,0.764686,0.126108
793,0.766044,0.129801
794,0.767707,0.135913
795,0.769428,0.145579
796,0.769711,0.147194
798,0.776166,0.176554
817,0.382650,0.130139
846,0.527063,0.496337
847,0.528614,0.498587
848,0.531134,0.505197
849,0.527411,0.499770
850,0.528410,0.495105
854,0.531247,0.493750
855,0.536361,0.492331
856,0.543298,0.491115
857,0.551295,0.489878
858,0.560546,0.488306
859,0.568943,0.486031
860,0.577993,0.483360
861,0.587015,0.480866
862,0.598069,0.479440
863,0.605579,0.476574
864,0.614176,0.472915
865,0.623021,0.467736
866,0.630750,0.462197
867,0.638209,0.456671
868,0.645985,0.450497
869,0.653359,0.444318
870,0.660361,0.438051
871,0.669296,0.432479
872,0.674991,0.423991
873,0.681086,0.415847
874,0.686270,0.407661
875,0.691852,0.398887
876,0.701117,0.394221
877,0.705115,0.384679
878,0.707610,0.374343
879,0.713413,0.365845
880,0.721212,0.358149
881,0.728573,0.350092
882,0.733604,0.341120
883,0.738305,0.332207
884,0.742391,0.323995
885,0.750229,0.311361
886,0.753542,0.303554
887,0.757666,0.293123
888,0.761800,0.282957
889,0.765307,0.272994
890,0.768777,0.262432
891,0.773198,0.251592
892,0.775993,0.241117
893,0.779443,0.230121
894,0.783463,0.219856
895,0.787028,0.208962
896,0.790083,0.197397
897,0.793440,0.186095
898,0.796253,0.176245
899,0.799688,0.163712
900,0.801523,0.153315
901,0.804549,0.144307
902,0.815153,0.137629
903,0.818368,0.131785
904,0.822182,0.127159
905,0.826862,0.125516
907,0.829412,0.125508
934,0.731250,0.388306
951,0.587772,0.481898
952,0.584922,0.483035
953,0.572449,0.487015
954,0.565848,0.489417
955,0.556731,0.490457
956,0.548487,0.492018
957,0.535937,0.496875
958,0.528125,0.494593
962,0.539062,0.493750
963,0.537834,0.495949
964,0.544540,0.522637
965,0.542339,0.513389
966,0.540361,0.504483
967,0.541865,0.493209
968,0.544221,0.491006
969,0.555058,0.486391
970,0.560482,0.485639
971,0.568526,0.483673
972,0.576313,0.481903
973,0.584520,0.479314
974,0.587775,0.476126
975,0.592486,0.474380
976,0.574168,0.480796
977,0.571005,0.481250
978,0.567217,0.481250
987,0.653386,0.418234
988,0.656755,0.411624
989,0.662710,0.403067
990,0.667442,0.395405
991,0.674040,0.391397
992,0.679321,0.384312
993,0.682001,0.369894
994,0.687180,0.361894
995,0.688263,0.358612
996,0.687500,0.359375
1109,0.774227,0.126089
1110,0.774523,0.128689
1111,0.775523,0.134888
1112,0.776843,0.144931
1113,0.776077,0.155205
1114,0.774465,0.169669
1115,0.772825,0.177573
1116,0.770890,0.188541
1117,0.767635,0.198832
1118,0.764579,0.208196
1119,0.761067,0.219317
1120,0.757037,0.229443
1121,0.752953,0.239361
1122,0.748646,0.249458
1123,0.743877,0.259971
1124,0.739057,0.269348
1125,0.734891,0.280754
1126,0.729629,0.291372
1127,0.723318,0.302484
1128,0.716807,0.312628
1129,0.710787,0.321906
1130,0.707722,0.332328
1131,0.701751,0.342629
1132,0.695260,0.352744
1133,0.688404,0.362794
1134,0.681905,0.371728
1135,0.674587,0.380650
1136,0.668358,0.388458
1137,0.663623,0.397824
1138,0.660039,0.406418
1139,0.655309,0.415501
1140,0.651563,0.421875
1154,0.600000,0.482812
1155,0.613204,0.491760
1156,0.600008,0.491009
1162,0.494599,0.493723
1163,0.495312,0.492254
1165,0.528319,0.534774
1166,0.526938,0.526431
1167,0.524457,0.517128
1168,0.523741,0.508329
1169,0.523150,0.501462
1170,0.536266,0.493132
1177,0.600764,0.492188
1178,0.605956,0.491140
1179,0.613980,0.491619
1182,0.608112,0.464603
1183,0.607372,0.465165
1184,0.611605,0.459948
1185,0.617649,0.453356
1186,0.627585,0.442596
1187,0.633998,0.435413
1188,0.638949,0.428673
1189,0.532331,0.442281
1190,0.533051,0.434425
1191,0.533211,0.427779
1192,0.533751,0.420666
1193,0.532361,0.408858
1194,0.534984,0.396759
1195,0.538361,0.387483
1196,0.540819,0.379683
1197,0.542252,0.370135
1198,0.543514,0.359015
1199,0.544584,0.348576
1200,0.546584,0.337531
1201,0.547843,0.325846
1202,0.549183,0.315883
1203,0.551812,0.297185
1204,0.552389,0.289574
1205,0.554800,0.277126
1206,0.556895,0.265161
1207,0.559789,0.251269
1208,0.561255,0.239468
1209,0.563468,0.226405
1210,0.566660,0.213053
1211,0.569539,0.199621
1212,0.571967,0.186326
1213,0.574090,0.172019
1214,0.576537,0.159002
1215,0.578874,0.145194
1216,0.580920,0.134528
1217,0.584408,0.125362
1335,0.415552,0.478970
1336,0.419679,0.479698
1337,0.425851,0.481669
1338,0.434092,0.483900
1339,0.442629,0.486492
1340,0.450461,0.488637
1341,0.458912,0.490080
1342,0.463665,0.490944
1343,0.464863,0.492149
1344,0.460004,0.483895
1345,0.456590,0.483146
1346,0.458178,0.482704
1347,0.461889,0.486321
1348,0.499198,0.490074
1349,0.498846,0.495353
1350,0.498476,0.498296
1351,0.495807,0.494789
1355,0.496166,0.489816
1358,0.494112,0.491516
1359,0.493280,0.494730
1360,0.494559,0.492302
1361,0.494956,0.490185
1362,0.494920,0.488326
1363,0.495587,0.486089
1364,0.496137,0.483394
1365,0.497305,0.482875
1366,0.492561,0.467514
1367,0.493092,0.464588
1368,0.486119,0.461357
1369,0.484162,0.454511
1370,0.482914,0.443236
1371,0.489615,0.439841
1372,0.482548,0.426866
1373,0.483149,0.418451
1374,0.484430,0.414222
1375,0.481283,0.491812
1376,0.482163,0.501151
1377,0.483968,0.512121
1378,0.484736,0.523322
1379,0.486144,0.532720
1380,0.486466,0.535863
1381,0.476566,0.559348
1382,0.474572,0.568468
1383,0.471875,0.580463
1384,0.469512,0.589934
1385,0.468252,0.595825
1386,0.464281,0.611909
1387,0.463152,0.616436
1388,0.456471,0.634717
1389,0.454736,0.635857
1390,0.448488,0.641891
1391,0.436637,0.645737
1392,0.424441,0.649602
1393,0.411686,0.652216
1394,0.398898,0.654403
1395,0.389839,0.654022
1396,0.384933,0.653030
1397,0.382812,0.653125
1398,0.355442,0.631250
1399,0.347665,0.631250
1400,0.337514,0.629687
1401,0.326562,0.628125
1403,0.300332,0.641604
1404,0.298438,0.676562
1405,0.298420,0.675774
1406,0.285962,0.680433
1407,0.313204,0.681250
1408,0.310144,0.681250
1410,0.258548,0.610938
1411,0.237934,0.616859
1412,0.235941,0.615150
1413,0.233556,0.611722
1414,0.241921,0.611022
1415,0.238878,0.608565
1416,0.237980,0.604506
1417,0.243074,0.580239
1418,0.245531,0.582115
1419,0.248445,0.583364
1420,0.251681,0.595852
1421,0.265055,0.553018
1422,0.270670,0.546086
1423,0.277318,0.538025
1424,0.284180,0.529335
1425,0.290649,0.521369
1426,0.295840,0.512590
1427,0.302160,0.502306
1428,0.307475,0.492550
1429,0.314525,0.484814
1430,0.321660,0.471116
1431,0.326313,0.460431
1432,0.334791,0.458123
1433,0.364286,0.425649
1434,0.350526,0.450729
1435,0.366092,0.445629
1436,0.373597,0.450471
1437,0.380902,0.454476
1438,0.391570,0.457342
1439,0.399407,0.461639
1440,0.402115,0.475148
1441,0.410546,0.476862
1442,0.419563,0.477700
1443,0.428009,0.479797
1444,0.434449,0.481838
1445,0.442307,0.484742
1446,0.449270,0.487658
1447,0.451276,0.485827
1448,0.444194,0.484327
