index,x,y,z,xn,yn,zn,error
393,-13.111915,-21.906664,-13.145966,-0.710647,-0.428011,-0.558379,56.408101
394,-13.886408,-21.355505,-12.654302,0.736811,0.421216,0.528854,41.677794
395,-14.513579,-20.547579,-12.666034,0.728574,0.397646,0.557725,42.724359
396,-15.108377,-19.771598,-12.638726,0.682078,0.363179,0.634721,45.049873
397,-15.700334,-18.965381,-12.613856,0.682078,0.363179,0.634721,43.793062
398,-16.281823,-18.150870,-12.532281,0.692569,0.412755,0.591593,56.733534
399,-16.802872,-17.263220,-12.494487,0.703551,0.414510,0.577232,53.780009
400,-17.293548,-16.331154,-12.589753,-0.713049,-0.395040,-0.579227,42.490391
401,-17.812335,-15.626881,-12.131450,0.783033,0.425539,0.453625,40.020572
402,-18.281667,-14.699318,-12.062690,0.814117,0.400572,0.420423,37.139474
403,-18.739186,-13.754945,-12.062057,0.837271,0.372342,0.400424,34.382025
404,-19.098971,-12.876794,-11.981674,0.875933,0.325361,0.356205,26.304547
405,-19.513984,-11.986311,-11.845742,0.880740,0.315868,0.352882,30.781124
406,-19.896097,-11.022287,-11.752341,0.886559,0.286596,0.363147,21.256280
407,-20.166279,-10.036824,-11.883447,0.889757,0.256621,0.377464,68.078737
408,-20.495300,-9.157103,-11.252866,0.890324,0.225171,0.395755,28.197567
409,-20.849390,-8.113455,-11.792431,-0.888397,-0.192494,-0.416769,15.983744
410,-20.872107,-7.147998,-11.427906,-0.880840,-0.185117,-0.435721,2.514732
411,-21.134813,-6.196434,-11.192951,-0.883759,-0.208751,-0.418799,6.929830
412,-21.299921,-5.180081,-10.979873,-0.879494,-0.186331,-0.437916,4.480711
413,-21.386876,-4.180623,-10.874798,-0.866089,-0.121337,-0.484941,14.291823
414,-21.604181,-3.459463,-10.731757,0.851595,0.113993,0.511656,30.366345
415,-21.591636,-2.226863,-10.437904,-0.833787,-0.052410,-0.549592,9.547290
416,-21.627138,-1.283422,-10.232224,-0.805241,-0.019852,-0.592615,0.157241
417,-21.624084,-0.274555,-10.095467,-0.787750,0.016178,-0.615783,9.254688
418,-21.595580,0.696522,-9.978004,-0.768696,0.050250,-0.637637,1.839311
419,-24.893738,1.784603,-10.690858,-0.773688,0.050012,-0.631589,34.777808
420,-22.551414,2.766091,-10.053954,-0.752476,0.093967,-0.651882,72.640097
421,-21.871935,3.777671,-9.710136,-0.743414,0.118974,-0.658165,88.099695
422,-20.897825,4.567786,-10.290176,-0.736505,0.156960,-0.657970,35.029046
423,-20.312565,5.827884,-10.498332,0.718665,-0.177262,0.672383,63.552085
424,-19.981840,6.549226,-10.635124,-0.726713,0.200294,-0.657092,37.940123
425,-19.598444,7.377155,-10.819557,-0.730381,0.227907,-0.643896,22.812202
426,-19.184940,8.240485,-10.975415,-0.713724,0.261865,-0.649634,19.272697
427,-18.751411,9.147508,-11.104189,-0.710126,0.286154,-0.643302,20.461654
428,-18.310768,10.045606,-11.211045,-0.705181,0.325893,-0.629693,18.206117
429,-17.883397,10.948729,-11.297224,-0.709814,0.332147,-0.621163,26.818313
430,-17.434581,11.857631,-11.362579,-0.708324,0.342770,-0.617078,26.673832
431,-16.998863,12.725931,-11.394345,-0.702283,0.351325,-0.619168,23.490136
432,-16.558142,13.637773,-11.427840,-0.695009,0.370420,-0.616240,20.634651
433,-16.102138,14.559073,-11.437168,-0.690778,0.385650,-0.611637,21.027390
434,-15.674375,15.448813,-11.392153,-0.682924,0.405622,-0.607524,21.666521
435,-15.236399,16.303438,-11.311517,-0.666219,0.431616,-0.608161,20.744965
436,-14.790510,17.196295,-11.191461,-0.652080,0.448259,-0.611437,43.763849
437,-14.238883,18.236360,-11.031598,-0.642233,0.469572,-0.605837,32.728305
438,-13.851514,18.996909,-10.861469,-0.632149,0.488744,-0.601262,21.643875
439,-13.407792,19.870476,-10.635772,-0.624073,0.502494,-0.598358,16.997188
440,-12.958305,20.722037,-10.366299,-0.613181,0.522572,-0.592392,17.404374
441,-12.509050,21.582276,-10.031802,-0.602880,0.541672,-0.585771,24.232998
442,-12.071600,22.403967,-9.674912,-0.593502,0.559797,-0.578259,17.964362
443,-11.642069,23.219569,-9.277740,-0.585402,0.576916,-0.569624,21.609711
444,-11.261063,23.967850,-8.870645,-0.577706,0.593525,-0.560343,34.728074
445,-10.783992,24.929664,-8.255539,-0.571688,0.611117,-0.547456,43.042804
446,-10.426127,25.674200,-7.808226,-0.566871,0.624621,-0.537127,25.548328
447,-10.089068,26.374112,-7.348691,-0.561993,0.632599,-0.532899,21.638050
448,-9.675102,27.129126,-6.798791,-0.557739,0.643007,-0.524852,18.341937
449,-9.282503,27.865311,-6.223098,-0.563267,0.663798,-0.492039,18.709493
450,-8.902180,28.580472,-5.661326,-0.561495,0.674672,-0.479104,30.311199
451,-8.490178,29.351337,-5.032649,-0.599065,0.691936,-0.402921,29.882047
452,-8.126213,30.022541,-4.470188,-0.611422,0.680701,-0.403497,36.940690
453,-7.564841,30.951464,-3.538532,0.689132,-0.632665,0.353317,38.823379
454,-7.333599,31.482820,-3.214259,-0.740041,0.596919,-0.309881,34.363081
455,-6.997873,32.140520,-2.738801,-0.763882,0.588870,-0.264038,53.555329
456,-6.528114,32.940358,-2.162199,0.783320,-0.587837,0.202132,16.469456
457,-6.150259,33.708883,-1.803374,0.765779,-0.601192,0.228365,30.513408
458,-5.560647,34.547103,-1.052846,-0.779348,0.609932,-0.143522,153.346954
459,-5.181511,35.336532,-0.859736,-0.738552,0.643530,-0.201024,44.555851
460,-4.670908,36.072337,-0.769719,-0.714293,0.652192,-0.253833,24.337089
461,-3.860472,37.007150,-0.728798,-0.674608,0.709958,-0.202147,16.616583
462,-3.262960,37.684489,-0.709805,-0.622073,0.743072,-0.246717,25.874050
463,-2.449484,38.327311,-0.857648,-0.532582,0.804271,-0.263638,54.525360
464,-1.744445,38.823914,-1.557617,-0.491878,0.806541,-0.327945,21.043068
465,-1.062784,39.015056,-2.202833,-0.468317,0.811214,-0.350158,25.917055
466,-0.487470,38.914076,-2.903743,-0.390817,0.840290,-0.375732,53.643024
467,-0.132777,38.482555,-4.003517,-0.393284,0.809273,-0.436355,36.251782
468,0.007430,37.864466,-4.693391,-0.364365,0.771194,-0.522013,51.641545
469,-0.050499,37.296049,-5.324208,-0.325223,0.740483,-0.588146,36.004961
470,-0.229291,36.301364,-6.181279,-0.334354,0.698055,-0.633188,48.331182
471,-0.359367,35.587084,-6.700901,-0.358903,0.665918,-0.654020,56.191312
472,-1.080750,34.712637,-7.247820,0.235694,-0.626382,0.743030,69.139478
473,-0.875866,34.001371,-7.683225,0.204912,-0.597681,0.775105,45.786878
474,-1.220178,33.242829,-8.165160,0.196377,-0.581850,0.789232,49.193742
475,-1.605978,32.358364,-8.697263,0.185552,-0.554468,0.811256,23.646469
476,-2.082100,31.588419,-9.008567,0.392367,-0.561960,0.728182,42.001357
477,-2.802644,30.774166,-9.256217,-0.435852,0.599092,-0.671656,44.346458
478,-3.308615,29.985757,-9.755677,-0.427226,0.610431,-0.666973,44.032286
479,-3.851822,29.304494,-10.021581,-0.426445,0.634128,-0.645001,31.706814
480,-4.444307,28.572937,-10.320450,-0.444436,0.636695,-0.630156,24.357379
481,-5.055358,27.857129,-10.625299,-0.504691,0.650629,-0.567423,25.156050
482,-5.675794,27.091294,-10.868698,-0.552717,0.630193,-0.545309,23.937362
483,-6.271687,26.338693,-11.148949,-0.549042,0.619035,-0.561559,22.753011
484,-6.825170,25.591348,-11.419559,-0.549487,0.612600,-0.568142,36.019876
485,-7.538632,24.533362,-11.868777,-0.550236,0.600003,-0.580721,41.134806
486,-7.888981,23.912942,-12.121960,-0.552505,0.586106,-0.592637,23.343946
487,-8.318187,23.136525,-12.485978,-0.555556,0.571931,-0.603533,22.543961
488,-8.740510,22.296952,-12.865285,-0.561292,0.556369,-0.612703,21.875978
489,-9.128453,21.455439,-13.257824,-0.568854,0.539932,-0.620385,23.284942
490,-9.470282,20.606283,-13.669323,-0.577698,0.524097,-0.625770,21.056995
491,-9.784818,19.736067,-14.079771,-0.587918,0.506404,-0.630800,21.027009
492,-10.074245,18.896642,-14.465465,-0.592126,0.496318,-0.634866,26.867033
493,-10.348655,18.105023,-14.852465,-0.604277,0.477362,-0.637946,28.483419
494,-10.734175,17.071249,-15.330650,-0.616392,0.459890,-0.639189,31.589535
495,-10.948240,16.195590,-15.723891,-0.619310,0.440965,-0.649619,31.545799
496,-11.157079,15.360110,-16.060104,-0.631957,0.421640,-0.650269,36.074410
497,-11.301787,14.472186,-16.439755,-0.630555,0.414505,-0.656190,44.650806
498,-11.456618,13.542420,-16.936858,-0.643245,0.395796,-0.655424,21.884887
499,-11.468054,12.646331,-17.367882,-0.655206,0.376050,-0.655204,37.044663
500,-11.545126,11.774675,-17.844360,-0.654292,0.369349,-0.659912,25.174083
501,-11.530691,10.908122,-18.309595,-0.661540,0.346462,-0.665078,30.411760
502,-11.483446,10.039784,-18.827379,-0.673777,0.324395,-0.663922,35.494348
503,-11.397091,9.170909,-19.336709,-0.675203,0.296470,-0.675431,35.531114
504,-11.218598,8.293455,-19.793079,-0.683545,0.271883,-0.677382,14.931878
505,-11.054789,7.438119,-20.287228,-0.679251,0.267880,-0.683270,15.604672
506,-10.875039,6.645980,-20.783002,-0.677001,0.252524,-0.691304,26.451935
507,-10.709561,5.822587,-21.291190,-0.692243,0.232859,-0.683064,43.723954
508,-10.446230,4.830120,-21.842048,-0.690841,0.208655,-0.692244,46.841335
509,-10.300062,3.991653,-22.219266,-0.704821,0.185906,-0.684592,22.372722
510,-10.325142,3.037831,-22.652356,-0.698270,0.159757,-0.697780,21.670807
511,-10.196916,2.093476,-22.899039,-0.690809,0.136811,-0.709976,8.019667
512,-10.136746,1.207242,-23.058399,-0.687109,0.129331,-0.714951,43.942562
513,-8.591102,0.182322,-21.888308,0.674681,-0.101356,0.731117,89.569653
514,-9.841116,-0.959191,-23.546214,0.652373,-0.043787,0.756632,46.794188
515,-10.603804,-2.377895,-25.002076,0.580467,0.054798,0.812438,45.170768
516,-11.100266,-3.471434,-24.323323,0.544232,0.073245,0.835731,70.087763
517,-10.950942,-4.077552,-23.813226,0.502060,0.083251,0.860816,11.983894
518,-11.084871,-4.898293,-23.421342,0.490824,0.122637,0.862585,11.366378
519,-11.055688,-5.770260,-22.690005,0.447942,0.161768,0.879306,18.624575
520,-11.686555,-6.767772,-23.021490,0.450245,0.164477,0.877626,51.780790
521,-11.847668,-7.715328,-22.715841,0.423529,0.206767,0.881970,45.247725
522,-11.810371,-8.555045,-21.843573,0.380543,0.308969,0.871622,0.420854
523,-11.806032,-9.549573,-21.478066,0.383968,0.318122,0.866814,11.599298
524,-11.842935,-10.456060,-21.127778,0.372474,0.352001,0.858696,20.490449
525,-12.332675,-11.484088,-21.601186,-0.378909,-0.361614,-0.851859,64.040429
526,-11.958479,-12.331096,-20.368665,0.389080,0.375326,0.841277,26.790985
527,-12.079216,-13.248891,-20.029812,0.453430,0.398245,0.797372,9.195682
528,-12.388397,-14.187665,-19.607642,0.508396,0.423613,0.749724,34.299796
529,-12.060395,-15.064990,-19.146712,0.543733,0.441219,0.713919,34.782088
530,-11.837266,-16.003094,-18.632408,0.585553,0.439873,0.680911,24.678534
531,-11.846051,-16.798850,-18.200443,0.580707,0.453326,0.676221,34.551860
532,-11.705537,-17.730188,-17.729473,0.546035,0.477298,0.688500,5.711139
533,-11.577008,-18.586070,-17.219701,0.546147,0.476415,0.689023,19.116066
534,-11.339773,-19.461050,-16.662816,0.533910,0.496618,0.684332,27.813739
535,-11.038727,-20.266630,-15.996532,0.525566,0.439111,0.728671,44.618099
536,-11.177210,-21.320161,-16.025878,0.520861,0.435374,0.734271,47.409990
537,-10.675950,-21.823434,-14.827657,0.498427,0.456705,0.736879,32.634208
538,-10.198454,-22.731371,-14.163337,0.463872,0.468360,0.751972,78.267318
553,-0.406344,-29.726783,-11.797043,0.103856,-0.833345,-0.542909,75.697358
554,1.214338,-29.793841,-12.156683,0.157849,-0.795230,-0.585400,5.136734
556,-1.078367,-28.089108,-15.419580,0.197522,-0.722043,-0.663053,69.948384
557,-1.169908,-27.691134,-15.740148,0.178776,-0.707320,-0.683914,66.987274
558,-1.237685,-27.141754,-16.286940,0.123822,-0.696984,-0.706315,54.555284
559,-1.332120,-26.529208,-16.931173,0.035656,-0.695662,-0.717484,44.488076
560,-1.450969,-25.886638,-17.813862,0.044255,-0.677714,-0.733993,18.982021
561,-1.220879,-25.216076,-18.583325,-0.111853,-0.647809,-0.753546,52.240167
562,-1.314212,-23.869853,-17.222915,-0.111853,-0.647809,-0.753546,76.901623
563,-1.888035,-22.833575,-20.116400,-0.289971,-0.505998,-0.812332,5.041854
564,-2.083164,-22.364295,-19.592883,-0.289971,-0.505998,-0.812332,97.531541
565,-2.389264,-21.743466,-20.588839,-0.289477,-0.494226,-0.819722,20.076404
566,-2.526604,-21.003835,-20.706049,-0.255123,-0.467973,-0.846116,32.968551
567,-2.500660,-20.114286,-20.793542,-0.260417,-0.456419,-0.850802,4.161993
568,-2.578393,-19.280000,-21.113816,-0.258194,-0.437682,-0.861261,8.290669
569,-2.770927,-18.367292,-21.524894,-0.257402,-0.427317,-0.866686,8.239872
570,-2.998381,-17.587833,-21.881970,-0.234533,-0.393915,-0.888721,52.743985
571,-3.193928,-16.791151,-22.227698,-0.245243,-0.388108,-0.888385,39.930111
572,-3.432129,-15.662688,-22.873121,-0.248116,-0.387035,-0.888055,34.685560
573,-3.605947,-14.863665,-23.060794,-0.253028,-0.376971,-0.890994,24.998321
574,-3.856212,-13.946629,-23.348829,-0.271135,-0.371275,-0.888054,53.413449
575,-4.034028,-13.017303,-23.650245,-0.277943,-0.362710,-0.889488,31.223243
576,-4.215726,-12.036520,-23.914043,-0.280815,-0.348750,-0.894157,25.275066
577,-4.483515,-11.203287,-24.110760,-0.285384,-0.335450,-0.897791,28.493325
578,-4.652961,-10.190464,-24.353924,-0.321481,-0.316283,-0.892533,21.659701
579,-4.887415,-9.249472,-24.608037,-0.314580,-0.302855,-0.899621,20.502526
580,-5.116304,-8.303362,-24.836050,-0.318003,-0.287616,-0.903411,24.877798
581,-5.333580,-7.351135,-25.046779,-0.321007,-0.281565,-0.904254,23.792497
582,-5.560642,-6.394469,-25.297608,-0.313060,-0.274339,-0.909248,30.985601
583,-5.793615,-5.451083,-25.489676,-0.329590,-0.271758,-0.904167,33.343951
584,-6.031353,-4.503822,-25.699920,-0.365414,-0.260794,-0.893565,27.130588
585,-6.174167,-3.515557,-25.961547,-0.397293,-0.240082,-0.885731,23.661382
586,-6.684145,-2.776934,-26.118565,-0.456171,-0.195437,-0.868166,15.959795
587,-6.824234,-1.525539,-26.363697,-0.475159,-0.130969,-0.870098,35.402521
588,-6.804448,-0.757690,-26.446961,-0.462056,-0.135507,-0.876437,17.300868
589,-6.552768,0.002538,-26.669416,-0.487325,-0.066059,-0.870719,39.035951
590,-6.000676,0.786235,-27.789441,-0.479825,-0.101655,-0.871455,65.436235
591,-5.377030,1.347171,-28.235722,-0.481119,-0.143430,-0.864842,51.758761
592,-4.638910,1.759809,-28.597779,-0.481119,-0.143430,-0.864842,28.915007
593,-3.814632,1.943416,-28.966483,-0.496230,-0.195953,-0.845788,44.250645
594,-2.804967,1.775102,-29.090936,-0.206272,-0.012245,-0.978418,38.601007
595,-1.943445,1.401740,-29.127033,0.088282,-0.158446,-0.983413,48.384849
596,-1.667029,0.693984,-28.642941,0.088282,-0.158446,-0.983413,48.428987
597,-0.629665,-0.002538,-28.258146,0.092158,-0.128550,-0.987412,20.069008
598,-0.016174,-0.768112,-28.174599,0.080401,-0.128256,-0.988477,76.752750
599,0.129364,-1.475076,-28.175087,0.049035,-0.184966,-0.981521,69.929312
600,-0.162299,-2.831561,-27.751427,-0.032547,-0.250758,-0.967503,21.800610
601,-0.253552,-3.626221,-27.529253,-0.150793,-0.278145,-0.948629,3.039367
602,0.012446,-4.672906,-27.635387,-0.054085,-0.270974,-0.961066,58.095531
603,-0.011494,-5.565091,-27.412977,-0.107007,-0.264867,-0.958329,40.707783
604,-0.349989,-6.529104,-26.855890,-0.266669,-0.272464,-0.924473,3.396443
605,-0.388364,-7.431719,-26.602822,-0.263260,-0.277258,-0.924025,11.115271
606,-0.330667,-8.408605,-26.510446,-0.265065,-0.286770,-0.920600,71.168475
607,-0.437458,-9.329083,-25.931309,-0.271201,-0.305426,-0.912779,15.453530
608,-0.401416,-10.327359,-25.806948,-0.260612,-0.317954,-0.911585,62.475659
609,-0.414593,-11.235104,-25.403546,-0.267972,-0.326760,-0.906322,53.377129
610,-0.387140,-12.113528,-25.045140,-0.265011,-0.344322,-0.900673,61.259173
611,-0.360839,-13.054061,-24.679948,-0.258896,-0.357959,-0.897128,58.582476
612,-0.295636,-14.015629,-24.218960,-0.252620,-0.378913,-0.890286,61.110787
613,-0.220068,-14.830947,-23.871093,-0.247515,-0.384300,-0.889410,59.759085
614,-0.256900,-15.769937,-23.606243,-0.237313,-0.382944,-0.892769,27.749428
615,-0.094759,-16.821089,-22.989284,-0.227163,-0.396599,-0.889441,62.606579
616,-0.048848,-17.611639,-22.641322,-0.234533,-0.393915,-0.888721,61.608708
617,0.012331,-18.480327,-22.224034,-0.248078,-0.430942,-0.867610,63.773899
618,0.106866,-19.367632,-21.826003,-0.246667,-0.439714,-0.863601,63.605986
619,0.172169,-20.347950,-21.425733,-0.234499,-0.466772,-0.852722,25.202345
620,0.359927,-21.061140,-20.932899,-0.234499,-0.466772,-0.852722,38.813552
621,0.660923,-21.973379,-21.033180,-0.264194,-0.492299,-0.829363,65.312745
622,-0.117417,-22.433730,-20.774046,-0.289971,-0.505998,-0.812332,37.681426
623,0.247124,-22.897616,-20.237744,-0.289971,-0.505998,-0.812332,49.646152
625,0.405642,-25.045939,-19.095774,-0.111853,-0.647809,-0.753546,29.618747
626,0.857684,-25.766329,-18.367931,0.044255,-0.677714,-0.733993,58.438393
627,1.309726,-26.486718,-17.640089,0.148349,-0.676701,-0.721158,87.258038
631,2.157136,-28.884566,-12.904967,0.157849,-0.795230,-0.585400,76.946831
632,2.243330,-29.574222,-11.931901,0.157849,-0.795230,-0.585400,64.685129
633,2.472770,-29.921983,-11.389190,0.125340,-0.827264,-0.547653,34.408563
634,2.743118,-30.383082,-10.752178,0.125340,-0.827264,-0.547653,42.419920
635,3.013466,-30.844180,-10.115166,0.167375,-0.840323,-0.515599,50.431278
636,3.283814,-31.305278,-9.478154,0.132735,-0.884164,-0.447924,58.442635
637,3.554163,-31.766377,-8.841142,0.135408,-0.901616,-0.410796,66.453992
638,3.615111,-31.753619,-8.212549,-0.111544,0.919871,0.376025,44.894773
664,13.516316,-28.530203,-9.702650,-0.286105,0.844783,0.452201,59.812943
665,12.918644,-27.943678,-10.188675,-0.286105,0.844783,0.452201,26.449977
666,13.049791,-27.630304,-11.076908,-0.291232,0.830966,0.474004,13.583545
667,13.630021,-27.247194,-12.203289,-0.311385,0.813564,0.491073,10.484239
668,13.750386,-26.742612,-12.629751,-0.318171,0.805891,0.499306,71.142649
670,13.607740,-25.679592,-13.660431,0.326237,-0.763482,-0.557372,42.770957
672,13.688920,-24.345519,-16.641934,0.247624,-0.693465,-0.676601,70.936646
673,13.136599,-23.128501,-17.914383,0.275186,-0.643941,-0.713871,33.848103
674,13.654196,-22.401814,-18.271515,0.306385,-0.617283,-0.724631,14.030307
675,14.022814,-21.664150,-18.702050,0.345760,-0.557500,-0.754748,47.064475
676,14.206380,-20.507207,-19.159956,0.375187,-0.492665,-0.785185,15.352994
677,14.907087,-19.554394,-19.540017,0.381014,-0.454728,-0.805016,5.955576
678,11.788757,-19.603046,-20.085681,0.348354,-0.456062,-0.818937,1.611996
679,11.754601,-18.786624,-20.682401,0.353265,-0.415931,-0.837977,24.230552
680,11.539727,-17.958397,-21.197702,0.353265,-0.415931,-0.837977,25.763343
681,11.324940,-17.134199,-21.721101,0.359440,-0.393355,-0.846212,14.765914
682,11.148080,-16.306864,-22.234866,0.355701,-0.387014,-0.850704,21.577120
683,10.997353,-15.428605,-22.757011,0.356466,-0.359572,-0.862346,20.298653
684,10.755087,-14.658248,-23.223702,0.358678,-0.341549,-0.868731,25.894068
685,10.540750,-13.792266,-23.662116,0.363013,-0.299706,-0.882268,11.602209
686,10.345031,-12.859145,-24.100031,0.359793,-0.275718,-0.891363,20.328877
687,10.116037,-12.008165,-24.458061,0.263743,-0.301604,-0.916229,23.150831
688,9.888420,-11.035079,-24.826600,0.169382,-0.304060,-0.937474,34.460600
689,9.551925,-10.211758,-25.129323,0.118334,-0.274139,-0.954382,25.241203
690,9.305438,-9.314542,-25.419099,0.129411,-0.238462,-0.962491,30.152088
691,9.066365,-8.361464,-25.736525,0.142668,-0.200681,-0.969213,10.476769
692,8.766713,-7.452674,-25.856911,0.155694,-0.158858,-0.974948,42.296513
693,8.529599,-6.500499,-26.166842,0.168484,-0.141403,-0.975509,10.805704
694,8.116954,-5.537678,-26.141193,-0.172160,0.096072,0.980373,36.867416
695,8.271509,-4.639224,-25.812004,0.223703,-0.027163,-0.974279,107.811777
696,7.607158,-3.653478,-26.299114,-0.225375,-0.016816,0.974127,28.386308
697,7.367332,-2.879010,-26.310546,-0.225375,-0.016816,0.974127,23.018245
698,6.987738,-1.708523,-26.321495,0.254775,0.085395,-0.963222,38.825839
699,6.778564,-0.798667,-26.296322,0.290132,0.120847,-0.949326,44.711612
700,6.423189,0.120987,-26.143906,0.288792,0.144208,-0.946469,26.608798
701,6.316206,1.093041,-26.022780,0.315443,0.173821,-0.932889,43.811663
702,6.035671,2.045809,-25.812520,0.315443,0.173821,-0.932889,9.804342
703,6.085388,3.198838,-25.524292,0.323567,0.214689,-0.921528,93.952002
704,6.192233,4.053941,-25.262930,0.334779,0.231977,-0.913296,42.507983
705,6.325569,4.870271,-24.951188,0.341605,0.262709,-0.902380,22.003318
706,6.591221,5.781149,-24.534623,0.329230,0.281521,-0.901307,21.479378
707,7.003110,6.722036,-24.062249,0.334045,0.301792,-0.892936,15.827589
708,7.269582,7.442638,-23.693294,0.304030,0.327418,-0.894630,36.287137
709,7.511578,8.348663,-23.200184,0.332389,0.333202,-0.882323,37.209608
710,7.760800,9.204583,-22.776989,0.313113,0.361929,-0.878048,15.319723
711,7.926756,10.074437,-22.336415,0.310261,0.370400,-0.875524,18.084993
712,8.072278,10.945501,-21.880486,0.298928,0.393687,-0.869283,15.847290
713,8.183601,11.830847,-21.413175,0.300643,0.406318,-0.862855,21.388051
714,8.293718,12.738762,-20.940499,0.293732,0.419213,-0.859059,13.351341
715,8.366033,13.600308,-20.488565,0.289670,0.428817,-0.855691,19.190515
716,8.419616,14.503486,-20.033773,0.286146,0.446440,-0.847828,22.142630
717,8.429743,15.372763,-19.570827,0.288712,0.452855,-0.843545,15.043964
718,8.421159,16.283604,-19.101386,0.285092,0.465463,-0.837894,22.338197
719,8.380759,17.010282,-18.733393,0.282930,0.473697,-0.834004,20.817813
720,8.229792,18.147570,-18.159057,0.280331,0.487148,-0.827104,35.376275
721,8.149126,18.948499,-17.708681,0.279231,0.501160,-0.819066,16.839017
722,7.999045,19.777152,-17.258092,0.285275,0.510805,-0.810985,12.023831
723,7.791320,20.677000,-16.778849,0.286567,0.535333,-0.794543,21.601610
724,7.571505,21.487346,-16.332377,0.291100,0.539768,-0.789881,19.981872
725,7.340444,22.347218,-15.860969,0.295638,0.553944,-0.778296,25.343234
726,7.009726,23.169294,-15.383651,0.302234,0.576269,-0.759321,14.466187
727,6.694831,24.000174,-14.909190,0.298997,0.589193,-0.750635,15.751960
728,6.391114,24.725148,-14.483212,0.304363,0.592628,-0.745758,27.301467
729,5.939952,25.572045,-13.934088,0.308071,0.606838,-0.732694,16.838073
730,5.486844,26.421885,-13.388299,0.306313,0.617308,-0.724640,21.713563
731,5.093282,27.109959,-12.942258,0.313011,0.627096,-0.713285,20.334822
732,4.638245,27.844423,-12.486501,0.219661,0.669221,-0.709854,17.602195
733,4.156597,28.555260,-12.006056,0.185977,0.663845,-0.724378,22.880140
734,3.658881,29.275231,-11.518755,0.116916,0.621321,-0.774784,18.664591
735,3.149955,30.000313,-11.046847,0.025651,0.570971,-0.820570,21.797364
736,2.745850,30.608019,-10.598760,-0.155734,0.505569,-0.848615,51.754957
737,2.128886,31.511724,-9.954533,-0.154259,0.523056,-0.838223,27.207511
738,1.766378,32.147510,-9.541492,-0.145849,0.543107,-0.826900,16.459937
739,1.404364,32.960334,-9.068532,-0.151989,0.565530,-0.810602,27.715844
740,1.175874,33.693402,-8.572755,0.148862,-0.580423,0.800593,46.202030
741,0.951266,34.512490,-7.992465,-0.131487,0.610712,-0.780860,59.420059
742,0.919747,35.376520,-7.365079,-0.108081,0.643160,-0.758066,45.322814
743,0.970248,36.129194,-6.792628,-0.088038,0.678821,-0.729007,49.236538
744,1.125612,36.913221,-6.113484,-0.083909,0.723241,-0.685479,47.133345
745,1.351744,37.657725,-5.382528,-0.086994,0.768372,-0.634064,36.492267
746,1.665385,38.199161,-4.741163,-0.084158,0.815130,-0.573132,40.419685
747,2.360804,38.719984,-4.109786,0.046796,0.844812,-0.533013,45.671133
748,3.066690,39.048596,-3.571272,0.147417,0.871947,-0.466879,29.569681
749,3.917545,39.161982,-3.057619,0.228151,0.826983,-0.513854,43.082470
750,4.818371,39.091061,-2.709740,0.270469,0.861122,-0.430482,39.579814
751,5.761651,38.794811,-2.515901,0.356326,0.831409,-0.426370,33.805284
752,6.691171,38.285068,-2.437230,0.419442,0.790546,-0.446212,39.575186
753,7.384865,37.705942,-2.557978,0.532852,0.772124,-0.346258,33.361408
754,8.054861,36.982033,-2.766817,0.571116,0.729858,-0.375678,26.253193
755,8.766469,36.126307,-3.047899,0.604259,0.690501,-0.397592,35.283075
756,9.248550,35.404849,-3.278647,0.634791,0.655241,-0.409511,36.299591
757,9.648570,34.639445,-3.623033,-0.666356,-0.625455,0.405926,13.501987
758,10.091037,33.796331,-4.027563,-0.693354,-0.599030,0.400528,11.448593
759,10.386036,32.978689,-4.477293,-0.704702,-0.585907,0.400134,18.309839
760,10.698646,32.179996,-5.024744,0.722732,0.558598,-0.406974,17.002159
761,10.841097,31.497144,-5.605011,-0.728314,-0.550368,0.408233,21.712495
762,10.946120,30.712777,-6.437358,0.730933,0.544683,-0.411165,21.537751
763,11.000554,30.028976,-7.137961,0.597017,0.597126,-0.535734,26.147340
764,11.116333,29.353862,-7.870942,0.482178,0.651734,-0.585446,21.857281
765,11.229424,28.650746,-8.529127,0.427190,0.676278,-0.600130,36.793824
766,11.347420,27.933364,-9.224157,0.382063,0.689356,-0.615481,21.585623
767,11.482992,27.175457,-9.930044,0.335064,0.647575,-0.684382,24.838007
768,11.610115,26.472928,-10.521833,-0.336616,-0.641541,0.689286,30.499388
769,11.781067,25.750748,-11.104895,0.334687,0.629643,-0.701095,28.241440
770,12.012898,24.825045,-11.808021,-0.333690,-0.617066,0.712657,22.804901
771,12.248517,24.132345,-12.301618,-0.330131,-0.613182,0.717650,25.573856
772,12.506611,23.348744,-12.874684,-0.329726,-0.590284,0.736780,32.156033
773,12.782404,22.558830,-13.417378,-0.324396,-0.585742,0.742747,22.001754
774,13.090341,21.769395,-13.925824,-0.319519,-0.563644,0.761717,22.317952
775,13.412921,20.948247,-14.445227,0.328070,0.547153,-0.770061,22.617160
776,13.758286,20.131668,-14.902060,0.323476,0.542613,-0.775200,20.584660
777,14.122179,19.299875,-15.352704,0.325199,0.513018,-0.794392,22.749196
778,14.430094,18.652276,-15.676217,0.331779,0.507086,-0.795479,24.787034
779,15.003215,17.532435,-16.127102,0.331057,0.488776,-0.807155,50.302515
780,15.388786,16.803089,-16.364197,0.331380,0.470812,-0.817633,17.153844
